chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
,,106760,0,0,-1,1,0,2,0.0,0.5,0,Luke,0.0,300,False,,,49,106760.jpg,0.0,Shaw,1.1,False,,a,13,1,0,61932,236,80020,1921,0.0,0.0,Shaw,360,0,0,0,12,1,0,0,1,0,0,0,43,48.2,52.3,27.0,12.9,159,64,76,15,150,37,121,36,6.0,,,,,
,,109322,0,0,-1,1,0,3,0.0,0.5,0,Jesse,0.0,301,False,,,59,109322.jpg,0.0,Lingard,0.2,False,,a,13,1,0,3599,78,9989,174,0.0,0.0,Lingard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,562,228,563,229,561,227,564,228,,,,,6.0,
,,141746,0,0,0,0,2,3,7.8,8.3,11,Bruno Miguel,7.8,302,False,,,105,141746.jpg,7.8,Borges Fernandes,21.1,False,,a,13,1,31,1011389,25462,743987,10779,0.7,3.0,Fernandes,315,3,2,0,10,0,0,1,1,0,0,6,123,207.0,214.5,123.0,54.4,7,4,2,2,30,14,7,5,1.0,,1.0,,1.0,
0.0,0.0,148225,0,0,-2,2,0,4,0.0,0.0,0,Anthony,1.2,303,False,Suspended until 07 Nov,2020-10-04T17:30:13.903214Z,88,148225.jpg,1.7,Martial,4.8,False,,s,13,1,5,496017,134,998891,14111,0.1,0.6,Martial,206,0,1,0,10,0,0,0,0,1,0,0,10,3.6,11.1,62.0,7.6,336,36,236,35,67,24,215,32,,,,,4.0,
0.0,0.0,156689,0,0,-1,1,0,3,0.0,0.0,0,Andreas,0.0,304,False,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,49,156689.jpg,0.0,Pereira,0.1,False,,n,13,1,0,855,2,3944,131,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,514,203,506,204,486,190,518,203,3.0,,6.0,,,
,,172649,0,0,-1,1,0,1,0.0,0.5,0,Dean,0.0,305,False,,,54,172649.jpg,0.0,Henderson,1.9,False,,a,13,1,0,8201,148,89913,1334,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,546,61,543,54,539,54,550,61,,,,,,
,,176297,0,0,0,0,1,3,6.5,7.0,15,Marcus,6.5,306,False,,,95,176297.jpg,6.5,Rashford,5.9,False,,a,13,1,26,384121,11765,332030,4120,0.7,2.7,Rashford,360,2,2,0,12,0,0,0,0,0,0,2,82,127.0,96.5,162.0,38.6,24,9,27,18,19,7,15,8,5.0,,2.0,,2.0,
25.0,25.0,180804,0,0,0,0,0,2,0.0,0.1,0,Axel,0.0,307,False,Lack of match fitness - 25% chance of playing,2020-09-11T11:00:09.121147Z,45,180804.jpg,0.0,Tuanzebe,0.0,False,,d,13,1,0,182,8,1337,14,0.0,0.0,Tuanzebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,466,187,456,187,420,175,471,187,,,,,,
,,184667,0,0,-1,1,0,2,1.0,1.5,2,Victor,1.0,308,False,,,49,184667.jpg,1.3,Lindelöf,1.3,False,,a,13,1,4,23341,348,67791,885,0.2,0.8,Lindelöf,270,0,0,0,6,0,0,0,0,0,0,0,44,57.4,3.9,4.0,6.5,137,53,268,86,267,90,234,78,,,,,,
,,195851,0,0,-1,1,0,3,1.2,1.7,2,Scott,1.2,309,False,,,49,195851.jpg,1.7,McTominay,0.3,False,,a,13,1,5,7466,146,14497,225,0.2,1.0,McTominay,225,0,0,0,6,0,0,0,0,0,0,0,40,52.6,71.6,40.0,16.4,152,57,46,36,112,60,86,48,,,,,,
,,197365,0,0,0,0,0,2,-0.2,0.3,0,Eric,-0.2,310,False,,,50,197365.jpg,-0.5,Bailly,0.3,False,,a,13,1,-1,7802,128,11958,324,0.0,-0.2,Bailly,98,0,0,0,7,0,0,0,1,0,0,0,11,25.0,0.1,0.0,2.5,244,95,345,129,515,202,312,114,,,,,,
,,200617,0,0,-1,1,0,3,0.5,1.0,1,Daniel,0.5,311,False,,,64,200617.jpg,1.0,James,0.3,False,,a,13,1,2,5857,118,17986,258,0.1,0.3,James,120,0,0,0,2,0,0,0,1,0,0,0,17,10.0,31.1,80.0,12.1,300,129,131,87,46,25,133,67,,,,,,
,,201084,0,0,0,0,0,2,0.0,0.5,0,Timothy,0.0,312,False,,,45,201084.jpg,0.0,Fosu-Mensah,0.1,False,,a,13,1,0,3201,26,5032,98,0.0,0.0,Fosu-Mensah,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4,271,107,132,31,200,60,237,80,,,,,,
,,214590,0,0,-1,1,1,2,2.0,2.5,8,Aaron,2.0,313,False,,,54,214590.jpg,2.7,Wan-Bissaka,8.2,False,,a,13,1,8,176044,3688,441980,4432,0.4,1.5,Wan-Bissaka,270,1,0,0,9,0,0,0,0,0,0,0,53,95.2,28.1,44.0,16.7,57,18,138,34,96,15,85,19,,,,,,
0.0,0.0,216051,0,0,-1,1,0,2,0.0,0.0,0,José Diogo,0.0,314,False,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,49,216051.jpg,0.0,Dalot Teixeira,0.0,False,,n,13,1,0,373,2,2618,66,0.0,0.0,Dalot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,521,204,513,204,496,198,525,204,,,,,,
75.0,,220688,0,0,-2,2,0,3,0.9,1.7,0,Mason,1.2,315,False,Unknown - 75% chance of playing,2020-10-17T23:30:20.006734Z,73,220688.jpg,1.7,Greenwood,4.7,False,,d,13,1,5,245693,697,433377,13052,0.2,0.7,Greenwood,193,0,0,0,8,0,0,0,0,0,0,0,14,9.8,17.7,48.0,7.4,301,130,189,114,85,46,219,105,,,,,,
0.0,0.0,222677,0,0,0,0,0,3,0.0,0.0,0,Tahith,0.0,316,False,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,222677.jpg,0.0,Chong,0.0,False,,n,13,1,0,474,6,841,17,0.0,0.0,Chong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,476,184,466,185,432,164,481,184,,,,,,
0.0,0.0,232928,0,0,0,0,0,3,0.0,0.0,0,James,0.0,317,False,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,45,232928.jpg,0.0,Garner,0.1,False,,n,13,1,0,1756,4,3963,123,0.0,0.0,Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,479,187,469,188,436,168,484,187,,,,,,
,,232937,0,0,-1,1,0,2,0.0,0.5,0,Brandon,0.0,318,False,,,44,232937.jpg,0.0,Williams,1.0,False,,a,13,1,0,13877,144,62608,854,0.0,0.0,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,436,173,420,172,380,157,441,173,,,,,,
,,244856,0,0,0,0,0,2,0.0,0.5,0,Teden,0.0,319,False,,,40,244856.jpg,0.0,Mengi,0.7,False,,a,13,1,0,13861,217,19544,401,0.0,0.0,Mengi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,388,143,372,143,327,124,393,143,,,,,,
,,180184,0,0,-1,1,0,3,2.2,2.7,1,Donny,2.2,495,False,,,69,180184.jpg,2.2,van de Beek,2.9,False,,a,13,1,9,145307,882,208802,4690,0.3,1.3,van de Beek,60,1,0,0,4,0,0,0,0,0,0,0,31,41.6,16.5,31.0,8.9,184,75,193,118,138,71,188,89,,,,,,
,,152590,0,0,0,0,0,2,2.5,3.0,0,Alex Nicolao,0.0,568,False,,,55,152590.jpg,0.0,Telles,0.9,False,,a,13,1,0,63245,5264,9342,1362,0.0,0.0,Telles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,548,210,550,210,547,210,551,210,,,,,,
0.0,0.0,40720,0,0,0,0,0,4,0.0,0.0,0,Edinson,0.0,569,False,Unavailable due to illness guidelines. - Expected back 24 Oct,2020-10-14T10:30:20.778586Z,80,40720.jpg,0.0,Cavani,0.4,False,,n,13,1,0,42155,2144,17021,1247,0.0,0.0,Cavani,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,576,69,576,69,576,69,576,69,,,,,,
,,488404,0,0,0,0,0,3,1.9,2.4,0,Facundo,0.0,575,False,,,55,488404.jpg,0.0,Pellistri,0.0,False,,a,13,1,0,562,59,138,41,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,555,224,557,225,554,222,558,224,,,,,,
,,40142,0,0,-1,1,0,4,0.7,0.7,0,Andy,1.2,320,False,,,54,40142.jpg,2.3,Carroll,0.5,False,,a,14,4,7,40028,322,47297,761,0.2,1.3,Carroll,145,0,1,1,2,0,0,0,0,0,0,0,15,10.2,16.1,72.0,9.8,298,30,194,26,51,20,171,28,,,,,,
100.0,100.0,50232,0,0,-1,1,0,3,1.0,1.0,2,Jonjo,1.5,321,False,,2020-09-10T14:30:12.090206Z,54,50232.jpg,1.8,Shelvey,0.3,False,,a,14,4,9,5781,92,12787,189,0.3,1.7,Shelvey,431,0,0,1,8,0,0,0,2,0,0,0,53,62.8,91.9,72.0,22.7,122,44,31,22,52,28,52,28,2.0,,1.0,,,
0.0,0.0,56983,0,0,-1,1,0,3,0.0,0.0,0,Matt,0.5,322,False,Shoulder injury - Unknown return date,2020-09-27T16:00:17.085028Z,49,56983.jpg,2.0,Ritchie,0.1,False,,i,14,4,2,1149,4,5260,60,0.1,0.4,Ritchie,68,0,0,0,1,0,0,0,0,0,0,0,10,11.6,23.3,18.0,5.3,291,122,165,99,192,102,254,119,1.0,,4.0,,2.0,
,,57145,0,0,0,0,0,2,0.7,0.7,0,Federico,1.2,323,False,,,50,57145.jpg,2.2,Fernández,1.1,False,,a,14,4,11,21395,235,47351,687,0.2,2.2,Fernández,450,0,0,1,9,0,0,0,0,0,0,0,87,115.4,11.0,4.0,13.0,32,10,237,71,268,91,118,35,,,,,,
75.0,25.0,58845,0,0,0,0,0,2,-0.4,-0.1,0,Ciaran,0.0,324,False,Lack of match fitness - 75% chance of playing,2020-09-25T12:30:12.786911Z,45,58845.jpg,0.0,Clark,0.0,False,,d,14,4,0,928,4,2847,38,0.0,0.0,Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,452,180,438,180,398,165,457,180,,,,,,
75.0,,59735,0,0,0,0,1,1,3.4,4.5,8,Karl,5.0,325,True,Knock - 75% chance of playing,2020-10-17T22:00:19.734313Z,50,59735.jpg,5.4,Darlow,1.7,False,,d,14,4,27,110475,3991,46141,1193,1.0,5.4,Darlow,450,0,0,1,9,0,1,0,0,0,28,4,134,218.6,0.0,0.0,21.9,5,1,521,51,506,50,57,1,,,,,,
0.0,0.0,67089,0,0,-1,1,0,1,0.0,0.0,0,Martin,0.0,326,False,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,49,67089.jpg,0.0,Dubravka,0.2,False,,i,14,4,0,852,19,14212,154,0.0,0.0,Dubravka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506,60,498,48,475,47,510,60,,,,,,
0.0,0.0,77359,0,0,-2,2,0,2,0.0,0.0,0,Florian,0.0,327,False,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,77359.jpg,0.0,Lejeune,0.0,False,,n,14,4,0,189,5,2132,8,0.0,0.0,Lejeune,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,396,150,379,149,335,131,401,150,,,,,,
100.0,75.0,101148,-1,1,-1,1,0,2,0.0,0.0,0,Jamaal,0.5,328,False,,2020-10-02T09:30:18.799817Z,44,101148.jpg,2.0,Lascelles,2.4,False,,a,14,4,8,63097,214,145255,1726,0.1,1.8,Lascelles,360,0,0,1,8,0,0,0,1,0,0,0,55,71.4,1.6,4.0,7.7,105,34,298,107,261,85,210,64,,,,,,
0.0,0.0,104547,0,0,-1,1,0,4,0.0,0.0,0,Dwight,0.0,329,False,Knee injury - Expected back 12 Jan,2020-08-27T12:30:12.628215Z,59,104547.jpg,0.0,Gayle,0.0,False,,i,14,4,0,237,7,1986,22,0.0,0.0,Gayle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,561,62,562,64,560,64,563,64,,,5.0,,,
,,104953,0,0,-2,2,0,3,-0.5,-0.5,0,Christian,0.0,330,False,,,53,104953.jpg,0.0,Atsu,0.1,False,,a,14,4,0,797,16,3994,50,0.0,0.0,Atsu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,538,216,535,217,527,210,542,216,,,,,,
75.0,25.0,106618,0,0,-1,1,0,2,-0.4,-0.1,0,Paul,0.0,331,False,Lack of match fitness - 75% chance of playing,2020-09-06T00:30:15.468275Z,44,106618.jpg,0.0,Dummett,0.0,False,,d,14,4,0,87,4,1065,6,0.0,0.0,Dummett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,161,400,160,359,145,422,161,,,,,,
,,109528,0,0,0,0,0,2,0.5,0.5,0,Javier,1.0,332,False,,,45,109528.jpg,2.2,Manquillo,0.4,False,,a,14,4,9,12734,58,13971,305,0.2,2.0,Manquillo,305,0,0,1,5,0,0,0,1,0,0,0,51,37.0,29.4,14.0,8.0,205,79,135,33,204,63,206,62,,,,,,
100.0,100.0,111773,0,0,-1,1,0,2,0.5,0.5,2,Emil,1.0,333,False,,2020-10-02T09:30:18.851322Z,44,111773.jpg,2.0,Krafth,0.1,False,,a,14,4,4,804,82,3159,34,0.2,0.9,Krafth,180,0,1,0,5,0,0,0,1,0,0,0,30,39.2,26.9,2.0,6.8,194,76,146,36,278,97,229,73,,,,,,
100.0,100.0,119471,0,0,-1,1,0,2,-0.3,-0.3,0,Fabian,0.2,334,False,,2020-10-03T21:30:19.369147Z,49,119471.jpg,0.5,Schär,0.0,False,,a,14,4,1,951,78,1431,33,0.0,0.2,Schär,95,0,0,0,3,0,0,0,0,0,0,0,7,8.8,0.8,1.0,1.1,303,120,313,115,296,105,339,125,,,3.0,,,
75.0,75.0,151119,0,0,-1,1,0,2,-0.4,-0.4,0,DeAndre,0.0,335,False,Knock - 75% chance of playing,2020-09-30T22:00:14.595821Z,44,151119.jpg,0.0,Yedlin,0.3,False,,d,14,4,0,2533,11,16804,256,0.0,0.0,Yedlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,165,406,164,365,149,428,165,,,,,,
75.0,,153127,0,0,-1,1,0,3,0.8,1.0,1,Isaac,1.5,336,False,Knock - 75% chance of playing,2020-10-17T21:30:20.472222Z,49,153127.jpg,1.6,Hayden,0.1,False,,d,14,4,8,1914,23,4232,78,0.3,1.6,Hayden,408,0,0,1,6,0,0,0,2,0,0,0,41,52.6,27.8,23.0,10.4,151,56,141,91,165,87,159,81,,,,,,
,,155513,0,0,-1,1,0,3,-0.5,-0.5,0,Rolando,0.0,337,False,,,49,155513.jpg,0.0,Aarons,0.1,False,,a,14,4,0,1295,19,3698,38,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,513,202,505,203,485,189,517,202,,,,,,
100.0,100.0,170137,0,0,-2,2,0,3,3.3,3.3,2,Allan,3.8,338,False,,2020-09-20T15:00:16.126673Z,53,170137.jpg,4.5,Saint-Maximin,7.3,False,,a,14,4,18,164922,5198,1098290,3119,0.7,3.4,Saint-Maximin,268,1,1,1,7,0,0,0,0,0,0,2,64,81.4,66.1,41.0,18.9,84,31,50,38,108,57,68,41,,,,,,
,,179018,0,0,-2,2,0,3,0.5,0.5,1,Miguel,1.0,339,False,,,58,179018.jpg,2.0,Almirón,0.5,False,,a,14,4,8,15373,81,49607,595,0.2,1.4,Almirón,128,0,1,0,4,0,0,0,0,0,0,0,36,46.2,67.2,38.0,15.1,167,67,49,37,119,62,99,55,5.0,,,,,
,,180974,0,0,-2,2,0,4,0.7,0.7,2,Joelinton Cássio,1.2,340,False,,,58,180974.jpg,1.2,Apolinário de Lira,0.2,False,,a,14,4,6,4714,127,19681,211,0.2,1.0,Joelinton,284,0,0,0,4,0,0,0,2,0,0,0,32,40.0,45.2,31.0,11.6,191,23,95,10,137,34,142,22,,,,,,
0.0,0.0,196118,0,0,-1,1,0,4,0.0,0.0,0,Yoshinori,0.0,341,False,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,49,196118.jpg,0.0,Muto,0.1,False,,n,14,4,0,4499,10,22094,175,0.0,0.0,Muto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,517,52,509,55,490,56,521,56,,,,,,
0.0,0.0,232977,0,0,0,0,0,2,0.0,0.0,0,Kelland,0.0,342,False,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,40,232977.jpg,0.0,Watts,0.3,False,,n,14,4,0,4514,20,9479,168,0.0,0.0,Watts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,387,142,371,142,326,123,392,142,,,,,,
,,180135,0,0,-2,2,0,3,-0.3,-0.3,0,Sean,0.2,480,False,,,48,180135.jpg,1.0,Longstaff,0.1,False,,a,14,4,2,1182,47,4824,63,0.0,0.4,Sean Longstaff,3,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0.3,1.0,0.1,357,164,335,163,294,142,365,165,4.0,,2.0,,,
,,83314,0,0,1,-1,1,3,1.5,1.5,2,Jeff,2.0,485,False,,,51,83314.jpg,4.4,Hendrick,4.1,False,,a,14,4,22,418068,930,248039,4774,0.4,4.3,Hendrick,430,1,1,1,7,0,0,0,0,0,0,3,68,89.6,18.8,30.0,13.6,70,26,184,112,139,72,110,57,,,,,,
75.0,25.0,223175,0,0,-1,1,0,3,-0.4,-0.1,0,Matthew,0.0,487,False,Lack of match fitness - 75% chance of playing,2020-09-11T17:30:09.532421Z,49,223175.jpg,0.0,Longstaff,0.0,False,,d,14,4,0,166,4,2128,11,0.0,0.0,Matty Longstaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,206,514,207,498,197,526,206,,,,,,
,,81441,0,0,0,0,0,1,-0.5,-0.5,0,Mark,0.0,488,False,,,45,81441.jpg,0.0,Gillespie,0.1,False,,a,14,4,0,850,25,2436,36,0.0,0.0,Gillespie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,52,442,34,402,32,460,52,,,,,,
,,114243,0,0,-1,1,0,3,-0.3,-0.3,0,Jacob,0.2,497,False,,,49,114243.jpg,1.0,Murphy,0.0,False,,a,14,4,1,752,16,1826,39,0.0,0.2,Murphy,16,0,0,0,0,0,0,0,0,0,0,0,5,6.8,0.3,0.0,0.7,319,143,336,164,481,187,344,155,,,,,,
,,75115,0,0,0,0,1,4,6.5,6.5,2,Callum,7.0,506,True,,,65,75115.jpg,7.2,Wilson,13.6,False,,a,14,4,36,840787,13809,598566,10696,1.1,5.5,Wilson,444,4,1,1,9,0,0,0,0,0,0,7,126,158.6,60.0,190.0,40.6,13,5,61,6,11,8,12,5,,,,,1.0,
100.0,100.0,90105,0,0,-2,2,0,3,1.0,1.0,1,Ryan,1.5,507,False,,2020-09-27T16:00:17.426897Z,58,90105.jpg,2.0,Fraser,0.4,False,,a,14,4,6,10845,81,56343,357,0.3,1.0,Fraser,92,0,1,0,4,0,0,0,0,0,0,0,16,4.6,3.3,7.0,1.4,325,147,276,142,247,131,333,148,3.0,,,,,
100.0,100.0,194799,0,0,-1,1,0,2,-0.3,-0.3,0,Jamal,0.2,513,False,,2020-10-14T10:00:22.069564Z,44,194799.jpg,1.6,Lewis,2.5,False,,a,14,4,8,196975,884,158644,1540,0.0,1.8,Lewis,381,0,0,1,8,0,0,0,3,0,0,1,46,42.4,65.1,6.0,11.2,176,69,51,11,250,79,146,45,,,,,,
,,195473,0,0,0,0,0,4,-0.8,0.7,1,Rhian,0.2,262,False,,,45,195473.jpg,1.0,Brewster,6.7,False,,a,15,49,1,386209,5823,306401,4316,0.0,0.2,Brewster,16,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,469,46,459,50,423,50,474,51,,,,,,
,,18867,0,0,-2,2,0,4,-0.5,1.0,0,Billy,0.5,343,False,,,58,18867.jpg,1.3,Sharp,0.2,False,,a,15,49,4,6474,44,17339,156,0.1,0.7,Sharp,120,0,0,0,3,0,0,0,0,0,0,0,-1,3.4,4.6,44.0,5.2,337,37,264,39,98,30,256,35,,,,,3.0,
75.0,75.0,27436,0,0,-1,1,0,4,1.7,2.8,2,David,3.2,344,False,Muscle injury - 75% chance of playing,2020-10-11T23:30:11.810506Z,54,27436.jpg,2.8,McGoldrick,0.6,False,,d,15,49,14,22903,239,53760,1066,0.6,2.6,McGoldrick,275,1,0,2,2,0,0,0,0,0,0,2,45,35.8,19.3,41.0,9.7,210,26,183,25,109,32,172,29,,,,,2.0,
,,40386,0,0,-1,1,0,2,0.8,2.3,2,Chris,1.8,345,False,,,49,40386.jpg,1.6,Basham,1.3,False,,a,15,49,8,15344,143,67448,762,0.4,1.6,Basham,382,0,0,0,7,0,0,0,0,0,0,0,71,58.6,4.6,18.0,8.1,132,50,263,83,191,54,203,61,,,,,,
75.0,75.0,47247,0,0,-2,2,0,3,-0.1,1.0,0,John,0.8,346,False,Back injury - 75% chance of playing,2020-10-15T01:00:17.482739Z,58,47247.jpg,1.7,Fleck,0.2,False,,d,15,49,5,5274,7,26109,383,0.1,0.9,Fleck,179,0,0,0,4,0,0,0,0,0,0,0,25,18.0,48.8,14.0,8.0,269,112,89,62,206,105,208,102,2.0,,2.0,,,
,,63426,0,0,-1,1,0,2,0.8,2.3,2,Enda,1.8,347,False,,,54,63426.jpg,1.6,Stevens,2.8,False,,a,15,49,8,15832,143,172208,1735,0.3,1.5,Stevens,440,0,0,0,7,0,0,0,0,0,0,0,67,72.4,13.6,25.0,11.2,103,33,216,60,158,40,147,46,,,,,,
,,74854,0,0,-1,1,0,1,-1.0,0.5,0,Simon,0.0,348,False,,,44,74854.jpg,0.0,Moore,0.2,False,,a,15,49,0,1177,29,5830,77,0.0,0.0,Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,41,395,20,352,18,417,41,,,,,,
,,79934,0,0,-2,2,0,3,-0.2,1.3,2,Oliver,0.8,349,False,,,48,79934.jpg,1.7,Norwood,0.3,False,,a,15,49,5,4537,32,26317,213,0.2,1.0,Norwood,181,0,0,0,4,0,0,0,0,0,0,0,30,10.4,22.1,0.0,3.3,297,127,167,101,452,179,293,134,1.0,,1.0,,1.0,
,,82143,0,0,-1,1,0,1,-1.0,0.5,0,Wes,0.0,350,False,,,44,82143.jpg,0.0,Foderingham,0.1,False,,a,15,49,0,787,27,3960,41,0.0,0.0,Foderingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,413,42,396,21,354,19,418,42,,,,,,
,,82691,0,0,-1,1,0,2,1.2,2.7,2,George,2.2,351,False,,,54,82691.jpg,2.0,Baldock,2.8,False,,a,15,49,10,31785,297,156960,2051,0.4,1.9,Baldock,440,0,1,0,7,0,0,0,1,0,0,0,56,56.0,34.6,57.0,14.8,142,57,119,27,73,10,103,27,,,,,,
,,83427,0,0,-1,1,0,2,0.2,1.7,2,Jack,1.2,352,False,,,44,83427.jpg,1.7,Robinson,0.2,False,,a,15,49,5,5053,55,6828,111,0.3,1.1,Jack Robinson,241,0,0,0,4,0,0,0,0,0,0,0,24,22.4,3.3,15.0,4.0,250,99,273,89,202,61,281,97,,,,,,
50.0,50.0,108416,0,0,-1,1,0,2,-0.4,0.3,2,John,0.2,353,False,Lack of match fitness - 50% chance of playing,2020-10-15T01:00:17.496060Z,49,108416.jpg,0.2,Egan,4.6,False,,d,15,49,1,26099,27,736727,5525,0.0,0.2,Egan,271,0,0,0,6,0,0,0,1,1,0,0,21,20.0,1.7,8.0,3.0,260,104,296,105,236,74,302,109,,,,,,
0.0,0.0,146610,0,0,-1,1,0,2,0.0,0.0,0,Jack,0.5,354,False,Knee injury - Unknown return date,2020-09-27T12:30:11.602150Z,49,146610.jpg,1.5,O'Connell,0.3,False,,i,15,49,3,3114,4,35152,348,0.1,0.6,O'Connell,180,0,0,0,3,0,0,0,0,0,0,0,19,40.2,2.5,0.0,4.3,188,73,284,96,484,194,274,93,,,,,,
,,153723,0,0,-2,2,0,3,0.2,1.7,2,John,1.2,355,False,,,53,153723.jpg,1.4,Lundstram,5.1,False,,a,15,49,7,31884,106,471703,5161,0.2,1.3,Lundstram,413,0,0,1,6,0,0,1,2,0,0,0,35,54.4,116.6,53.0,22.4,147,55,17,10,79,41,54,30,3.0,,,,4.0,
,,167878,0,0,-1,1,0,3,0.2,1.7,0,Ben,1.2,356,False,,,49,167878.jpg,1.7,Osborn,0.0,False,,a,15,49,5,481,14,1344,20,0.2,1.0,Osborn,179,0,0,0,2,0,0,0,0,0,0,0,23,23.0,61.6,22.0,10.6,248,102,57,41,169,91,155,80,4.0,,,,,
,,169432,-1,1,-3,3,0,4,0.2,1.7,2,Oliver,1.2,357,False,,,57,169432.jpg,1.2,McBurnie,0.3,False,,a,15,49,6,7172,72,35825,297,0.2,1.1,McBurnie,242,0,0,0,6,0,0,0,1,0,0,0,12,21.0,27.7,56.0,10.5,255,29,142,16,76,25,158,24,,,,,,
0.0,0.0,178304,0,0,-2,2,0,4,0.0,0.0,0,Lys,0.0,359,False,Toe Injury - Unknown return date,2020-09-15T02:00:14.452284Z,58,178304.jpg,0.0,Mousset,0.1,False,,i,15,49,0,1334,5,25788,103,0.0,0.0,Mousset,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,558,60,560,63,558,63,561,63,,,,,,
100.0,100.0,207189,0,0,0,0,0,3,0.8,2.3,2,Sander,1.8,360,False,,2020-09-08T09:30:15.344354Z,50,207189.jpg,1.6,Berge,0.2,False,,a,15,49,8,5096,65,6835,126,0.4,1.6,Berge,364,0,0,0,5,0,0,0,1,0,0,0,42,39.0,45.7,32.0,11.7,196,78,93,65,135,70,140,72,,,,,,
75.0,75.0,197937,0,0,0,0,0,3,0.4,1.5,0,Oliver,1.5,424,False,Knock - 75% chance of playing,2020-10-07T15:30:15.050627Z,45,197937.jpg,2.0,Burke,1.1,False,,d,15,49,6,70948,100,65156,1088,0.3,1.3,Burke,218,0,0,1,1,0,0,0,0,0,0,0,7,5.8,36.0,46.0,8.4,321,144,113,76,92,51,198,95,,,,,,
