chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,gw,name,position
100.0,100.0,165809,0,0,-1,1,0,3,2.0,1.5,3,Bernardo Mota,1.0,281,False,,2020-09-08T22:30:12.089513Z,74,165809.jpg,2.0,Veiga de Carvalho e Silva,0.5,False,,a,12,43,4,18439,3794,40302,2246,0.1,0.5,Bernardo Silva,115,0,0,1,0,0,0,0,0,0,0,0,20,19.0,19.9,12.0,5.1,281,117,197,116,226,115,280,129,4.0,,,,,,5,Bernardo Mota Veiga de Carvalho e Silva,MID
0.0,0.0,205651,-1,1,-2,2,0,4,0.0,0.0,0,Gabriel Fernando,1.5,282,False,Thigh injury - Unknown return date,2020-09-25T18:00:17.193627Z,93,205651.jpg,6.0,de Jesus,0.8,False,,i,12,43,6,121707,152,202458,4126,0.2,0.6,Jesus,90,1,0,0,1,0,0,0,1,0,0,1,28,47.0,13.8,45.0,10.6,187,20,224,30,108,32,177,26,,,,,5.0,,5,Gabriel Fernando de Jesus,FWD
100.0,0.0,206325,0,0,0,0,0,2,1.0,0.0,0,Oleksandr,0.0,283,False,,2020-10-01T01:00:15.242512Z,55,206325.jpg,0.0,Zinchenko,0.2,False,,a,12,43,0,2738,64,19817,801,0.0,0.0,Zinchenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,567,213,568,213,566,213,570,213,,,,,,,5,Oleksandr Zinchenko,DEF
,,209244,0,0,1,-1,0,3,5.8,5.3,6,Phil,4.8,284,False,,,66,209244.jpg,4.8,Foden,7.4,False,,a,12,43,19,564150,31937,350820,25481,0.7,2.9,Foden,331,1,1,1,5,0,0,0,0,0,0,2,60,62.8,56.0,131.0,24.9,140,52,80,54,30,12,55,30,5.0,,,,,,5,Phil Foden,MID
,,220394,0,0,0,0,0,3,1.0,0.5,0,Tommy,0.0,285,False,,,45,220394.jpg,0.0,Doyle,0.1,False,,a,12,43,0,2470,154,3998,303,0.0,0.0,Doyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,489,188,477,188,447,171,493,188,,,,,,,5,Tommy Doyle,MID
,,220566,-1,1,-1,1,0,3,2.8,2.3,2,Rodrigo,1.8,286,False,,,54,220566.jpg,1.8,Hernandez,0.5,False,,a,12,43,7,14721,1184,24249,2131,0.3,1.3,Rodrigo,360,0,0,1,7,0,0,0,2,0,0,0,52,50.8,55.4,10.0,11.6,176,69,81,55,237,123,159,79,,,,,,,5,Rodrigo Hernandez,MID
,,224444,0,0,-1,1,0,3,2.8,2.3,0,Ferran,1.8,287,False,,,69,224444.jpg,2.3,Torres,0.8,False,,a,12,43,7,18527,356,46132,3890,0.3,1.0,Torres,99,0,1,0,3,0,0,0,0,0,0,0,15,17.6,24.0,41.0,8.2,289,122,180,106,124,65,224,103,,,,,,,5,Ferran Torres,MID
100.0,100.0,432656,0,0,-2,2,0,2,1.0,0.5,0,Eric,0.0,288,False,,2020-10-03T19:00:20.343624Z,48,432656.jpg,0.0,Garcia,0.2,False,,a,12,43,0,5315,495,13554,790,0.0,0.0,Garcia,90,0,0,0,5,0,0,0,0,0,0,0,17,14.6,15.8,0.0,3.0,295,120,212,59,484,187,312,111,,,,,,,5,Eric Garcia,DEF
25.0,25.0,449926,0,0,0,0,0,3,0.2,0.1,0,Adrián,0.0,537,False,Leg injury - 25% chance of playing,2020-09-24T23:30:12.771005Z,45,449926.jpg,0.0,Bernabé,0.0,False,,d,12,43,0,397,39,325,33,0.0,0.0,Bernabé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,498,197,486,197,458,181,502,197,,,,,,,5,Adrián Bernabé,MID
,,164484,0,0,0,0,0,1,1.0,0.5,0,Zack,0.0,538,False,,,45,164484.jpg,0.0,Steffen,0.0,False,,a,12,43,0,474,64,333,84,0.0,0.0,Steffen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,479,60,467,45,434,43,483,60,,,,,,,5,Zack Steffen,GK
,,463034,0,0,0,0,0,4,1.2,0.7,0,Liam,0.2,539,False,,,45,463034.jpg,1.0,Delap,1.0,False,,a,12,43,1,104712,8023,55574,7220,0.0,0.2,Delap,39,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.3,4.0,0.2,499,50,347,48,284,48,378,49,,,,,,,5,Liam Delap,FWD
,,244851,0,0,0,0,0,3,1.0,0.5,0,Cole,0.0,552,False,,,45,244851.jpg,0.0,Palmer,0.0,False,,a,12,43,0,567,107,277,74,0.0,0.0,Palmer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,496,195,484,195,455,179,500,195,,,,,,,5,Cole Palmer,MID
,,171314,0,0,0,0,0,2,4.5,4.0,5,Rúben Santos,3.5,556,False,,,55,171314.jpg,3.5,Gato Alves Dias,1.0,False,,a,12,43,7,71262,33962,9449,2528,0.6,1.3,Dias,180,0,0,1,1,0,0,0,1,0,0,0,37,34.6,3.3,8.0,4.6,238,94,287,95,258,82,290,101,,,,,,,5,Rúben Santos Gato Alves Dias,DEF
0.0,0.0,42899,0,0,-1,1,0,1,0.0,0.0,0,Sergio,0.0,289,False,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T11:00:13.071653Z,49,42899.jpg,0.0,Romero,0.1,False,,n,13,1,0,316,22,6304,266,0.0,0.0,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,518,63,508,51,489,50,521,63,,,,,,,5,Sergio Romero,GK
,,43670,0,0,-1,1,0,3,1.7,2.2,5,Juan,1.7,290,False,,,59,43670.jpg,5.0,Mata,0.1,False,,a,13,1,5,3261,1119,5864,449,0.3,0.8,Mata,90,0,1,0,1,0,0,0,0,0,0,0,24,29.8,46.5,19.0,9.5,251,100,103,69,200,106,197,91,2.0,,4.0,,5.0,,5,Juan Mata,MID
,,51940,0,0,0,0,0,1,1.3,1.8,3,David,1.3,291,False,,,55,51940.jpg,1.2,de Gea,3.8,False,,a,13,1,5,64791,4384,119968,9008,0.2,0.9,de Gea,360,0,0,0,12,0,0,0,0,0,11,0,51,88.8,0.0,0.0,9.0,83,14,561,62,560,62,202,14,,,,,,,5,David de Gea,GK
0.0,0.0,55909,0,0,-1,1,0,2,0.0,0.0,0,Chris,0.0,292,False,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,49,55909.jpg,0.0,Smalling,0.1,False,,u,13,1,0,1821,16,9858,895,0.0,0.0,Smalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,521,199,511,199,492,190,524,199,,,,,,,5,Chris Smalling,DEF
,,58498,0,0,-2,2,0,4,0.0,0.5,0,Odion,0.0,293,False,,,63,58498.jpg,1.0,Ighalo,0.2,False,,a,13,1,1,5215,308,16303,1102,0.0,0.2,Ighalo,9,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.2,582,69,359,50,309,49,379,50,,,,,,,5,Odion Ighalo,FWD
,,58893,0,0,-1,1,0,2,0.0,0.5,0,Marcos,0.0,294,False,,,49,58893.jpg,0.0,Rojo,0.1,False,,a,13,1,0,542,64,2597,172,0.0,0.0,Rojo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,523,201,513,201,494,192,526,201,,,,,,,5,Marcos Rojo,DEF
,,62398,-1,1,-1,1,0,3,2.0,2.5,1,Nemanja,2.0,295,False,,,49,62398.jpg,2.0,Matic,0.3,False,,a,13,1,6,8688,441,13381,1291,0.4,1.2,Matic,136,0,1,0,6,0,0,0,1,0,0,0,28,28.4,17.5,9.0,5.5,256,104,203,121,242,125,269,122,,,,,,,5,Nemanja Matic,MID
,,74208,-1,1,-2,2,0,3,1.7,2.2,1,Paul,1.7,296,False,,,78,74208.jpg,1.8,Pogba,1.4,False,,a,13,1,7,56342,1711,105058,7112,0.2,0.9,Pogba,241,0,0,0,8,0,0,0,0,0,0,0,19,29.8,24.6,20.0,7.3,252,101,179,105,195,104,244,112,,,3.0,,3.0,,5,Paul Pogba,MID
0.0,0.0,76359,0,0,-1,1,0,2,0.0,0.0,0,Phil,0.0,297,False,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T09:30:16.753619Z,49,76359.jpg,0.0,Jones,0.0,False,,n,13,1,0,441,36,3899,137,0.0,0.0,Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,526,202,516,202,497,193,529,202,,,,,,,5,Phil Jones,DEF
75.0,75.0,95658,0,0,-1,1,1,2,2.8,3.2,8,Harry,3.7,298,False,Unknown - 75% chance of playing,2020-10-20T00:00:14.305483Z,54,95658.jpg,2.8,Maguire,2.9,False,,d,13,1,11,69120,9866,152835,8213,0.7,2.0,Maguire,360,1,1,0,12,0,0,0,1,0,0,0,67,76.6,6.8,62.0,14.6,109,38,266,82,77,10,124,34,,,,,,,5,Harry Maguire,DEF
,,101582,-1,1,-2,2,0,3,1.3,1.8,2,Frederico,1.3,299,False,,,53,101582.jpg,1.3,Rodrigues de Paula Santos,0.1,False,,a,13,1,4,2494,249,7306,384,0.2,0.8,Fred,138,0,0,0,4,0,0,0,0,0,0,0,25,21.8,16.7,10.0,4.8,270,111,207,124,236,122,287,132,4.0,,5.0,,,,5,Frederico Rodrigues de Paula Santos,MID
,,106760,0,0,-1,1,0,2,-0.3,0.2,0,Luke,-0.3,300,False,,,49,106760.jpg,0.0,Shaw,1.1,False,,a,13,1,0,62771,1075,85345,7246,-0.1,0.0,Shaw,360,0,0,0,12,1,0,0,1,0,0,0,43,48.2,52.3,27.0,12.9,182,74,89,19,163,42,144,44,3.0,,,,,,5,Luke Shaw,DEF
75.0,,109322,0,0,-1,1,0,3,0.0,0.5,0,Jesse,0.0,301,False,Unknown - 75% chance of playing,2020-10-20T00:00:14.327114Z,59,109322.jpg,0.0,Lingard,0.2,False,,d,13,1,0,3712,191,10586,771,0.0,0.0,Lingard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,576,233,575,232,575,232,578,233,,,,,6.0,,5,Jesse Lingard,MID
,,141746,0,0,0,0,2,3,9.7,10.2,11,Bruno Miguel,9.7,302,False,,,105,141746.jpg,7.8,Borges Fernandes,21.6,False,,a,13,1,31,1078792,92865,776727,43519,0.9,3.0,Fernandes,315,3,2,0,10,0,0,1,1,0,0,6,123,207.0,214.5,123.0,54.4,7,4,2,2,32,14,8,6,1.0,,1.0,,1.0,,5,Bruno Miguel Borges Fernandes,MID
0.0,0.0,148225,0,0,-2,2,0,4,0.0,0.0,0,Anthony,1.0,303,False,Suspended until 07 Nov,2020-10-04T17:30:13.903214Z,88,148225.jpg,1.7,Martial,4.3,False,,s,13,1,5,496259,376,1025952,41172,0.1,0.6,Martial,206,0,1,0,10,0,0,0,0,1,0,0,10,3.6,11.1,62.0,7.6,355,40,249,37,79,26,240,35,,,,,4.0,,5,Anthony Martial,FWD
0.0,0.0,156689,0,0,-1,1,0,3,0.0,0.0,0,Andreas,0.0,304,False,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,49,156689.jpg,0.0,Pereira,0.0,False,,n,13,1,0,875,22,4218,405,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,532,211,522,211,507,202,535,211,,,,,,,5,Andreas Pereira,MID
,,172649,0,0,-1,1,0,1,0.0,0.5,0,Dean,0.0,305,False,,,54,172649.jpg,0.0,Henderson,1.8,False,,a,13,1,0,8425,372,94117,5538,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,561,65,556,58,553,58,564,65,,,,,,,5,Dean Henderson,GK
,,176297,0,0,0,0,1,3,8.0,8.5,15,Marcus,8.0,306,False,,,95,176297.jpg,6.5,Rashford,6.2,False,,a,13,1,26,420793,48437,345220,17310,0.8,2.7,Rashford,360,2,2,0,12,0,0,0,0,0,0,2,82,127.0,96.5,162.0,38.6,31,11,34,25,23,9,15,8,,,2.0,,2.0,,5,Marcus Rashford,MID
100.0,25.0,180804,0,0,0,0,0,2,0.0,0.1,0,Axel,0.0,307,False,,2020-09-11T11:00:09.121147Z,45,180804.jpg,0.0,Tuanzebe,0.0,False,,a,13,1,0,907,733,1402,79,0.0,0.0,Tuanzebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,189,470,189,437,177,486,189,,,,,,,5,Axel Tuanzebe,DEF
,,184667,0,0,-1,1,0,2,1.0,1.5,2,Victor,1.0,308,False,,,49,184667.jpg,1.3,Lindelöf,1.2,False,,a,13,1,4,24534,1541,71162,4256,0.2,0.8,Lindelöf,270,0,0,0,6,0,0,0,0,0,0,0,44,57.6,3.9,4.0,6.5,155,62,280,90,286,96,253,87,,,,,,,5,Victor Lindelöf,DEF
,,195851,0,0,-1,1,0,3,1.0,1.5,2,Scott,1.0,309,False,,,49,195851.jpg,1.7,McTominay,0.3,False,,a,13,1,5,7985,665,15242,970,0.2,1.0,McTominay,225,0,0,0,6,0,0,0,0,0,0,0,40,52.6,71.6,40.0,16.4,171,67,53,39,126,67,103,57,,,,,,,5,Scott McTominay,MID
0.0,,197365,-1,1,-1,1,0,2,0.0,0.2,0,Eric,-0.3,310,False,Unknown - Expected back 21 Nov,2020-10-20T00:00:14.389245Z,49,197365.jpg,-0.5,Bailly,0.3,False,,i,13,1,-1,7979,305,13182,1548,-0.1,-0.2,Bailly,98,0,0,0,7,0,0,0,1,0,0,0,11,25.0,0.1,0.0,2.5,264,107,358,133,510,198,323,118,,,,,,,5,Eric Bailly,DEF
,,200617,-1,1,-2,2,0,3,0.3,0.8,1,Daniel,0.3,311,False,,,63,200617.jpg,1.0,James,0.3,False,,a,13,1,2,6039,300,18663,935,0.0,0.3,James,120,0,0,0,2,0,0,0,1,0,0,0,17,10.0,31.1,80.0,12.1,315,137,146,93,55,31,152,75,,,,,,,5,Daniel James,MID
,,201084,-1,1,-1,1,0,2,0.0,0.5,0,Timothy,0.0,312,False,,,44,201084.jpg,0.0,Fosu-Mensah,0.1,False,,a,13,1,0,3306,131,5398,464,0.0,0.0,Fosu-Mensah,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4,286,115,149,36,212,67,255,89,,,,,,,5,Timothy Fosu-Mensah,DEF
,,214590,0,0,-1,1,0,2,2.7,3.2,8,Aaron,2.7,313,False,,,54,214590.jpg,2.7,Wan-Bissaka,8.3,False,,a,13,1,8,190975,18619,453055,15507,0.5,1.5,Wan-Bissaka,270,1,0,0,9,0,0,0,0,0,0,0,53,95.4,28.1,44.0,16.7,69,22,160,42,111,21,100,24,,,,,,,5,Aaron Wan-Bissaka,DEF
0.0,0.0,216051,0,0,-1,1,0,2,0.0,0.0,0,José Diogo,0.0,314,False,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,49,216051.jpg,0.0,Dalot Teixeira,0.0,False,,n,13,1,0,379,8,2757,205,0.0,0.0,Dalot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,537,206,527,206,515,201,540,206,,,,,,,5,José Diogo Dalot Teixeira,DEF
75.0,,220688,0,0,-2,2,0,3,1.0,1.8,0,Mason,1.3,315,False,Unknown - 75% chance of playing,2020-10-17T23:30:20.006734Z,73,220688.jpg,1.7,Greenwood,4.1,False,,d,13,1,5,246019,1023,477700,57375,0.2,0.7,Greenwood,193,0,0,0,8,0,0,0,0,0,0,0,14,9.8,17.7,48.0,7.4,316,138,202,120,97,51,242,111,5.0,,,,,,5,Mason Greenwood,MID
0.0,0.0,222677,0,0,0,0,0,3,0.0,0.0,0,Tahith,0.0,316,False,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,222677.jpg,0.0,Chong,0.0,False,,n,13,1,0,516,48,877,53,0.0,0.0,Chong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,491,190,479,190,449,173,495,190,,,,,,,5,Tahith Chong,MID
0.0,0.0,232928,0,0,0,0,0,3,0.0,0.0,0,James,0.0,317,False,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,45,232928.jpg,0.0,Garner,0.1,False,,n,13,1,0,1799,47,4260,420,0.0,0.0,Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,494,193,482,193,452,176,498,193,,,,,,,5,James Garner,MID
,,232937,0,0,-1,1,0,2,0.0,0.5,0,Brandon,0.0,318,False,,,44,232937.jpg,0.0,Williams,1.0,False,,a,13,1,0,14296,563,65832,4078,0.0,0.0,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,454,178,434,175,400,162,458,178,,,,,,,5,Brandon Williams,DEF
,,244856,0,0,0,0,0,2,0.0,0.5,0,Teden,0.0,319,False,,,40,244856.jpg,0.0,Mengi,0.7,False,,a,13,1,0,14618,974,20902,1759,0.0,0.0,Mengi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,408,150,387,147,345,128,411,149,,,,,,,5,Teden Mengi,DEF
,,180184,0,0,-1,1,0,3,1.0,1.5,1,Donny,1.0,495,False,,,69,180184.jpg,2.2,van de Beek,2.7,False,,a,13,1,9,147109,2684,222491,18379,0.1,1.3,van de Beek,60,1,0,0,4,0,0,0,0,0,0,0,31,41.6,16.5,31.0,8.9,207,85,208,125,153,79,204,94,,,,,,,5,Donny van de Beek,MID
,,152590,0,0,0,0,0,2,2.5,3.0,0,Alex Nicolao,0.0,568,False,,,55,152590.jpg,0.0,Telles,1.0,False,,a,13,1,0,74216,16235,13870,5890,0.0,0.0,Telles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,563,212,564,212,562,212,566,212,,,,,,,5,Alex Nicolao Telles,DEF
75.0,0.0,40720,0,0,0,0,0,4,2.1,0.0,0,Edinson,0.0,569,False,Lack of match fitness - 75% chance of playing,2020-10-14T10:30:20.778586Z,80,40720.jpg,0.0,Cavani,0.4,False,,d,13,1,0,48461,8450,19982,4208,0.0,0.0,Cavani,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588,72,587,72,588,72,588,72,,,,,,,5,Edinson Cavani,FWD
,,488404,0,0,0,0,0,3,1.9,2.4,0,Facundo,0.0,575,False,,,55,488404.jpg,0.0,Pellistri,0.0,False,,a,13,1,0,645,142,220,123,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,568,228,569,228,567,226,571,228,,,,,,,5,Facundo Pellistri,MID
,,40142,0,0,-1,1,0,4,0.8,0.8,0,Andy,1.3,320,False,,,54,40142.jpg,2.3,Carroll,0.5,False,,a,14,4,7,40755,1049,49843,3307,0.2,1.3,Carroll,145,0,1,1,2,0,0,0,0,0,0,0,15,10.2,16.1,72.0,9.8,313,32,211,27,62,22,195,31,,,,,,,5,Andy Carroll,FWD
100.0,100.0,50232,0,0,-1,1,0,3,1.2,1.2,2,Jonjo,1.7,321,False,,2020-09-10T14:30:12.090206Z,54,50232.jpg,1.8,Shelvey,0.3,False,,a,14,4,9,6002,313,13596,998,0.3,1.7,Shelvey,431,0,0,1,8,0,0,0,2,0,0,0,53,62.8,91.9,72.0,22.7,139,51,42,31,63,35,61,34,2.0,,1.0,,,,5,Jonjo Shelvey,MID
0.0,0.0,56983,0,0,-1,1,0,3,0.0,0.0,0,Matt,0.7,322,False,Shoulder injury - Unknown return date,2020-09-27T16:00:17.085028Z,49,56983.jpg,2.0,Ritchie,0.1,False,,i,14,4,2,1168,23,5683,483,0.1,0.4,Ritchie,68,0,0,0,1,0,0,0,0,0,0,0,10,11.6,23.3,18.0,5.3,306,131,182,107,204,108,274,126,1.0,,4.0,,2.0,,5,Matt Ritchie,MID
,,57145,0,0,0,0,0,2,0.8,0.8,0,Federico,1.3,323,False,,,50,57145.jpg,2.2,Fernández,1.1,False,,a,14,4,11,21831,671,51477,4813,0.3,2.2,Fernández,450,0,0,1,9,0,0,0,0,0,0,0,87,115.6,11.0,4.0,13.0,42,12,251,78,287,97,143,43,,,,,,,5,Federico Fernández,DEF
75.0,25.0,58845,0,0,0,0,0,2,-0.4,-0.1,0,Ciaran,0.0,324,False,Lack of match fitness - 75% chance of playing,2020-09-25T12:30:12.786911Z,45,58845.jpg,0.0,Clark,0.0,False,,d,14,4,0,935,11,2948,139,0.0,0.0,Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,467,182,450,181,416,168,471,182,,,,,,,5,Ciaran Clark,DEF
75.0,,59735,0,0,0,0,0,1,4.1,5.5,8,Karl,6.0,325,False,Knock - 75% chance of playing,2020-10-17T22:00:19.734313Z,50,59735.jpg,5.4,Darlow,1.7,False,,d,14,4,27,117819,11335,52826,7878,1.2,5.4,Darlow,450,0,0,1,9,0,1,0,0,0,28,4,134,215.8,0.0,0.0,21.7,5,1,535,55,524,54,66,1,,,,,,,5,Karl Darlow,GK
0.0,0.0,67089,0,0,-1,1,0,1,0.0,0.0,0,Martin,0.0,326,False,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,49,67089.jpg,0.0,Dubravka,0.2,False,,i,14,4,0,907,74,14759,701,0.0,0.0,Dubravka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,525,64,515,52,496,51,528,64,,,,,,,5,Martin Dubravka,GK
0.0,0.0,77359,0,0,-2,2,0,2,0.0,0.0,0,Florian,0.0,327,False,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,77359.jpg,0.0,Lejeune,0.0,False,,n,14,4,0,200,16,2186,62,0.0,0.0,Lejeune,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,157,395,153,355,136,420,156,,,,,,,5,Florian Lejeune,DEF
100.0,75.0,101148,-1,1,-1,1,0,2,0.2,0.1,0,Jamaal,0.7,328,False,,2020-10-02T09:30:18.799817Z,44,101148.jpg,2.0,Lascelles,2.3,False,,a,14,4,8,65077,2194,152068,8539,0.2,1.8,Lascelles,360,0,0,1,8,0,0,0,1,0,0,0,55,71.4,1.6,4.0,7.7,118,41,311,109,281,92,232,76,,,,,,,5,Jamaal Lascelles,DEF
0.0,0.0,104547,0,0,-1,1,0,4,0.0,0.0,0,Dwight,0.0,329,False,Knee injury - Expected back 12 Jan,2020-08-27T12:30:12.628215Z,59,104547.jpg,0.0,Gayle,0.0,False,,i,14,4,0,256,26,2044,80,0.0,0.0,Gayle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,575,65,574,67,574,67,577,67,,,5.0,,,,5,Dwight Gayle,FWD
0.0,,104953,0,0,-2,2,0,3,0.0,-0.5,0,Christian,0.0,330,False,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.072334Z,53,104953.jpg,0.0,Atsu,0.1,False,,n,14,4,0,823,42,4185,241,0.0,0.0,Atsu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,554,223,549,223,543,218,557,223,,,,,,,5,Christian Atsu,MID
75.0,25.0,106618,0,0,-1,1,0,2,-0.4,-0.1,0,Paul,0.0,331,False,Lack of match fitness - 75% chance of playing,2020-09-06T00:30:15.468275Z,44,106618.jpg,0.0,Dummett,0.0,False,,d,14,4,0,90,7,1094,35,0.0,0.0,Dummett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,436,167,415,164,378,150,440,167,,,,,,,5,Paul Dummett,DEF
,,109528,0,0,0,0,0,2,0.5,0.5,0,Javier,1.0,332,False,,,45,109528.jpg,2.2,Manquillo,0.4,False,,a,14,4,9,12867,191,15312,1646,0.2,2.0,Manquillo,305,0,0,1,5,0,0,0,1,0,0,0,51,37.0,29.4,14.0,8.0,225,88,154,39,217,69,226,74,,,,,,,5,Javier Manquillo,DEF
100.0,100.0,111773,0,0,-1,1,0,2,0.8,0.8,2,Emil,1.3,333,False,,2020-10-02T09:30:18.851322Z,44,111773.jpg,2.0,Krafth,0.1,False,,a,14,4,4,1039,317,3335,210,0.3,0.9,Krafth,180,0,1,0,5,0,0,0,1,0,0,0,30,40.2,26.9,2.0,6.9,210,82,166,45,298,104,249,84,,,,,,,5,Emil Krafth,DEF
100.0,100.0,119471,0,0,-1,1,0,2,-0.2,-0.2,0,Fabian,0.3,334,False,,2020-10-03T21:30:19.369147Z,49,119471.jpg,0.5,Schär,0.0,False,,a,14,4,1,1153,280,1550,152,0.1,0.2,Schär,95,0,0,0,3,0,0,0,0,0,0,0,7,9.0,0.8,1.0,1.1,318,125,324,116,312,110,357,131,,,3.0,,,,5,Fabian Schär,DEF
75.0,75.0,151119,0,0,-1,1,0,2,-0.4,-0.4,0,DeAndre,0.0,335,False,Knock - 75% chance of playing,2020-09-30T22:00:14.595821Z,44,151119.jpg,0.0,Yedlin,0.3,False,,d,14,4,0,2567,45,17606,1058,0.0,0.0,Yedlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,442,171,421,168,384,154,446,171,,,,,,,5,DeAndre Yedlin,DEF
75.0,,153127,0,0,-1,1,0,3,0.6,0.8,1,Isaac,1.3,336,False,Knock - 75% chance of playing,2020-10-17T21:30:20.472222Z,49,153127.jpg,1.6,Hayden,0.1,False,,d,14,4,8,1924,33,4654,500,0.3,1.6,Hayden,408,0,0,1,6,0,0,0,2,0,0,0,41,54.6,27.8,23.0,10.6,162,61,164,99,178,93,174,84,,,,,,,5,Isaac Hayden,MID
0.0,,155513,0,0,-1,1,0,3,0.0,-0.5,0,Rolando,0.0,337,False,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.113162Z,49,155513.jpg,0.0,Aarons,0.1,False,,n,14,4,0,1341,65,3909,249,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,531,210,521,210,506,201,534,210,,,,,,,5,Rolando Aarons,MID
100.0,100.0,170137,0,0,-2,2,0,3,4.2,4.2,2,Allan,4.7,338,False,,2020-09-20T15:00:16.126673Z,53,170137.jpg,4.5,Saint-Maximin,7.2,False,,a,14,4,18,182460,22736,1118743,23572,0.9,3.4,Saint-Maximin,268,1,1,1,7,0,0,0,0,0,0,2,64,82.4,66.1,41.0,19.0,97,34,60,42,123,64,81,47,,,,,,,5,Allan Saint-Maximin,MID
