element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,player_id,name,position,team
5.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-8218.0,20173.0,449.0,8667.0,5,Cédric Soares,DEF,1
5.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-3849.0,16771.0,218.0,4067.0,5,Cédric Soares,DEF,1
5.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-1444.0,16059.0,518.0,1962.0,5,Cédric Soares,DEF,1
6.0,2.0,8.0,7.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,86.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,38.6,12.7,48.0,9.9,85.0,0.0,196064.0,0.0,0.0,6,Alexandre Lacazette,FWD,1
6.0,9.0,19.0,7.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,76.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,33.0,5.7,31.0,7.0,85.0,59951.0,342387.0,93434.0,33483.0,6,Alexandre Lacazette,FWD,1
6.0,23.0,11.0,7.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,73.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,40.4,11.4,55.0,10.7,85.0,-21852.0,340935.0,47809.0,69661.0,6,Alexandre Lacazette,FWD,1
6.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,29347.0,395242.0,65917.0,36570.0,6,Alexandre Lacazette,FWD,1
6.0,44.0,12.0,1.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0,-58733.0,339461.0,24370.0,83103.0,6,Alexandre Lacazette,FWD,1
7.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,899.0,0.0,0.0,7,Shkodran Mustafi,DEF,1
7.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-153.0,1016.0,41.0,194.0,7,Shkodran Mustafi,DEF,1
7.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-102.0,1030.0,9679.0,9781.0,7,Shkodran Mustafi,DEF,1
7.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-79.0,1016.0,51.0,130.0,7,Shkodran Mustafi,DEF,1
7.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-39.0,1020.0,57.0,96.0,7,Shkodran Mustafi,DEF,1
8.0,2.0,8.0,7.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,29.0,14.0,0.0,0.0,1.4,50.0,0.0,400285.0,0.0,0.0,8,Bernd Leno,GK,1
8.0,9.0,19.0,2.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,18.0,0.0,0.0,1.8,50.0,71268.0,614046.0,112820.0,41552.0,8,Bernd Leno,GK,1
8.0,23.0,11.0,3.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,22.0,35.8,0.0,0.0,3.6,50.0,-33085.0,605224.0,57089.0,90174.0,8,Bernd Leno,GK,1
8.0,29.0,15.0,2.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,11.2,0.0,0.0,1.1,50.0,32333.0,675971.0,67684.0,35351.0,8,Bernd Leno,GK,1
8.0,44.0,12.0,3.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,31.6,0.0,0.0,3.2,50.0,-1770.0,689120.0,58395.0,60165.0,8,Bernd Leno,GK,1
9.0,2.0,8.0,3.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.8,17.2,21.0,4.5,55.0,0.0,42909.0,0.0,0.0,9,Granit Xhaka,MID,1
9.0,9.0,19.0,2.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.4,6.7,0.0,2.3,55.0,670.0,58116.0,9879.0,9209.0,9,Granit Xhaka,MID,1
9.0,23.0,11.0,1.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,59.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.8,3.4,0.0,1.0,55.0,-8902.0,53341.0,3582.0,12484.0,9,Granit Xhaka,MID,1
9.0,29.0,15.0,1.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,0.0,0.0,0.1,55.0,-3370.0,53027.0,3893.0,7263.0,9,Granit Xhaka,MID,1
9.0,44.0,12.0,2.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.4,1.8,0.0,0.8,54.0,-7416.0,46661.0,1557.0,8973.0,9,Granit Xhaka,MID,1
10.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,769.0,0.0,0.0,10,Pablo Marí,DEF,1
10.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-153.0,740.0,38.0,191.0,10,Pablo Marí,DEF,1
10.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-83.0,705.0,69.0,152.0,10,Pablo Marí,DEF,1
10.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-55.0,667.0,31.0,86.0,10,Pablo Marí,DEF,1
10.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-50.0,636.0,45.0,95.0,10,Pablo Marí,DEF,1
11.0,2.0,8.0,5.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,9.8,26.4,4.0,4.0,50.0,0.0,240975.0,0.0,0.0,11,Héctor Bellerín,DEF,1
11.0,9.0,19.0,2.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.6,6.9,2.0,1.7,50.0,23037.0,326713.0,54450.0,31413.0,11,Héctor Bellerín,DEF,1
11.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,15.6,1.5,2.0,1.9,50.0,-19029.0,323391.0,39377.0,58406.0,11,Héctor Bellerín,DEF,1
11.0,29.0,15.0,11.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,44.8,26.0,4.0,7.5,50.0,-9896.0,326848.0,23203.0,33099.0,11,Héctor Bellerín,DEF,1
11.0,44.0,12.0,2.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.8,2.0,0.0,1.3,50.0,55973.0,403783.0,95561.0,39588.0,11,Héctor Bellerín,DEF,1
13.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1043.0,0.0,0.0,13,Calum Chambers,DEF,1
13.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-177.0,1100.0,75.0,252.0,13,Calum Chambers,DEF,1
13.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-117.0,1040.0,83.0,200.0,13,Calum Chambers,DEF,1
13.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-94.0,989.0,49.0,143.0,13,Calum Chambers,DEF,1
13.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-62.0,951.0,46.0,108.0,13,Calum Chambers,DEF,1
14.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,17088.0,0.0,0.0,14,Sead Kolasinac,DEF,1
14.0,9.0,19.0,2.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.6,5.4,4.0,1.3,49.0,-4572.0,15419.0,492.0,5064.0,14,Sead Kolasinac,DEF,1
14.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-427.0,17142.0,2149.0,2576.0,14,Sead Kolasinac,DEF,1
14.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-1375.0,16501.0,764.0,2139.0,14,Sead Kolasinac,DEF,1
14.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-1807.0,15296.0,402.0,2209.0,14,Sead Kolasinac,DEF,1
15.0,2.0,8.0,6.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.2,2.8,4.0,1.7,50.0,0.0,112927.0,0.0,0.0,15,Ainsley Maitland-Niles,DEF,1
15.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13143.0,152759.0,27762.0,14619.0,15,Ainsley Maitland-Niles,DEF,1
15.0,23.0,11.0,1.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1.5,3.0,1.1,50.0,-30409.0,123510.0,5689.0,36098.0,15,Ainsley Maitland-Niles,DEF,1
15.0,29.0,15.0,1.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.4,50.0,-9240.0,119317.0,4867.0,14107.0,15,Ainsley Maitland-Niles,DEF,1
15.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-13373.0,107386.0,3888.0,17261.0,15,Ainsley Maitland-Niles,DEF,1
16.0,2.0,8.0,6.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.6,1.2,0.0,2.2,45.0,0.0,71148.0,0.0,0.0,16,Rob Holding,DEF,1
16.0,9.0,19.0,2.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.6,0.3,0.0,1.4,45.0,46375.0,148466.0,72351.0,25976.0,16,Rob Holding,DEF,1
16.0,23.0,11.0,1.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,32.0,0.1,0.0,3.2,45.0,14874.0,171240.0,51839.0,36965.0,16,Rob Holding,DEF,1
16.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10811.0,189724.0,26789.0,15978.0,16,Rob Holding,DEF,1
16.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-24136.0,164456.0,7257.0,31393.0,16,Rob Holding,DEF,1
17.0,2.0,8.0,6.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.8,2.5,2.0,1.7,55.0,0.0,686005.0,0.0,0.0,17,Kieran Tierney,DEF,1
17.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,659.0,777005.0,56372.0,55713.0,17,Kieran Tierney,DEF,1
17.0,23.0,11.0,1.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.2,0.7,0.0,2.9,55.0,-248129.0,518268.0,7001.0,255130.0,17,Kieran Tierney,DEF,1
17.0,29.0,15.0,2.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.6,21.3,0.0,3.7,54.0,-46465.0,493590.0,10701.0,57166.0,17,Kieran Tierney,DEF,1
17.0,44.0,12.0,2.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.6,2.0,11.0,2.1,54.0,-84040.0,409553.0,6985.0,91025.0,17,Kieran Tierney,DEF,1
18.0,2.0,8.0,1.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.3,6.0,2.3,80.0,0.0,132947.0,0.0,0.0,18,Nicolas Pépé,MID,1
18.0,9.0,19.0,1.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.3,8.0,1.1,79.0,-46967.0,95969.0,2864.0,49831.0,18,Nicolas Pépé,MID,1
18.0,23.0,11.0,1.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,0.0,0.1,78.0,-31642.0,69956.0,1751.0,33393.0,18,Nicolas Pépé,MID,1
18.0,29.0,15.0,6.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,34.4,1.1,19.0,5.5,78.0,-10151.0,63489.0,2000.0,12151.0,18,Nicolas Pépé,MID,1
18.0,44.0,12.0,2.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,0.5,28.0,3.0,77.0,-2205.0,65683.0,5320.0,7525.0,18,Nicolas Pépé,MID,1
19.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,15039.0,0.0,0.0,19,Lucas Torreira,MID,1
19.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-3347.0,14793.0,811.0,4158.0,19,Lucas Torreira,MID,1
19.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-2285.0,13789.0,1248.0,3533.0,19,Lucas Torreira,MID,1
19.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-1210.0,13254.0,751.0,1961.0,19,Lucas Torreira,MID,1
19.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-3038.0,10324.0,318.0,3356.0,19,Lucas Torreira,MID,1
20.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7504.0,0.0,0.0,20,Joseph Willock,MID,1
20.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-1555.0,6935.0,261.0,1816.0,20,Joseph Willock,MID,1
20.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-943.0,6446.0,528.0,1471.0,20,Joseph Willock,MID,1
20.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-637.0,6061.0,277.0,914.0,20,Joseph Willock,MID,1
20.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-562.0,5732.0,288.0,850.0,20,Joseph Willock,MID,1
21.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,5478.0,0.0,0.0,21,Reiss Nelson,MID,1
21.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-1235.0,5332.0,225.0,1460.0,21,Reiss Nelson,MID,1
21.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-913.0,4712.0,193.0,1106.0,21,Reiss Nelson,MID,1
21.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,-370.0,4571.0,242.0,612.0,21,Reiss Nelson,MID,1
21.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,-707.0,3906.0,60.0,767.0,21,Reiss Nelson,MID,1
22.0,2.0,8.0,1.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,60.0,0.0,112190.0,0.0,0.0,22,Edward Nketiah,FWD,1
22.0,9.0,19.0,8.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,34.0,0.1,21.0,5.5,59.0,-34641.0,83645.0,3801.0,38442.0,22,Edward Nketiah,FWD,1
22.0,23.0,11.0,1.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,0.1,59.0,-11025.0,80665.0,11733.0,22758.0,22,Edward Nketiah,FWD,1
22.0,29.0,15.0,1.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,3.0,19.0,2.7,58.0,-11704.0,72091.0,6127.0,17831.0,22,Edward Nketiah,FWD,1
22.0,44.0,12.0,1.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,0.5,0.0,0.2,58.0,-12941.0,61050.0,3395.0,16336.0,22,Edward Nketiah,FWD,1
23.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,17820.0,0.0,0.0,23,Emile Smith Rowe,MID,1
23.0,9.0,19.0,0.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-3896.0,13976.0,302.0,4198.0,23,Emile Smith Rowe,MID,1
23.0,23.0,11.0,0.0,False,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-2114.0,12195.0,485.0,2599.0,23,Emile Smith Rowe,MID,1
23.0,29.0,15.0,0.0,True,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-1287.0,11046.0,215.0,1502.0,23,Emile Smith Rowe,MID,1
23.0,44.0,12.0,0.0,False,2020-10-17T16:30:00Z,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1518.0,14162.0,3519.0,2001.0,23,Emile Smith Rowe,MID,1
24.0,2.0,8.0,0.0,False,2020-09-12T11:30:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,491508.0,0.0,0.0,24,Bukayo Saka,MID,1
24.0,9.0,19.0,2.0,True,2020-09-19T19:00:00Z,2.0,1.0,2.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.4,20.3,30.0,5.8,54.0,-145334.0,357292.0,7716.0,153050.0,24,Bukayo Saka,MID,1
