chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,gw,name,position
,,488404,0,0,0,0,0,3,0.0,0.0,0,Facundo,0.0,575,False,,,55,488404.jpg,0.0,Pellistri,0.0,False,,a,13,1,0,802,13,551,34,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,578,231,578,230,578,229,582,231,,,,,,,7,Facundo Pellistri,MID
,,40142,0,0,-2,2,0,4,0.5,0.0,1,Andy,0.5,320,False,,,53,40142.jpg,1.8,Carroll,0.4,False,,a,14,4,9,42255,153,56397,497,0.1,1.7,Carroll,150,0,1,1,3,0,0,0,0,0,0,0,21,10.2,16.4,72.0,9.8,341,34,238,32,80,23,231,34,,,,,,,7,Andy Carroll,FWD
0.0,0.0,50232,0,0,-1,1,0,3,0.0,0.0,0,Jonjo,1.0,321,False,Groin Injury - Expected back 28 Nov,2020-10-25T17:00:20.092837Z,54,50232.jpg,1.8,Shelvey,0.2,False,,i,14,4,9,6309,5,19018,611,0.2,1.7,Shelvey,431,0,0,1,8,0,0,0,2,0,0,0,53,62.8,91.9,72.0,22.7,182,70,55,40,81,45,87,50,2.0,,1.0,,,,7,Jonjo Shelvey,MID
0.0,0.0,56983,0,0,-1,1,0,3,0.0,0.0,0,Matt,0.0,322,False,Shoulder injury - Unknown return date,2020-09-27T16:00:17.085028Z,49,56983.jpg,2.0,Ritchie,0.0,False,,i,14,4,2,1198,1,6432,43,0.0,0.4,Ritchie,68,0,0,0,1,0,0,0,0,0,0,0,10,11.6,23.3,18.0,5.3,336,146,207,121,227,116,305,141,1.0,,4.0,,2.0,,7,Matt Ritchie,MID
,,57145,0,0,-1,1,0,2,1.5,1.0,2,Federico,1.5,323,False,,,49,57145.jpg,2.1,Fernández,1.0,False,,a,14,4,15,23763,313,61548,792,0.3,3.1,Fernández,630,0,0,1,11,0,0,0,0,0,0,0,117,133.4,12.2,4.0,14.9,51,14,267,83,307,105,156,46,,,,,,,7,Federico Fernández,DEF
100.0,75.0,58845,0,0,0,0,0,2,0.0,-0.4,0,Ciaran,0.0,324,False,,2020-09-25T12:30:12.786911Z,45,58845.jpg,0.0,Clark,0.0,False,,a,14,4,0,966,8,3224,32,0.0,0.0,Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486,189,470,189,442,177,490,189,,,,,,,7,Ciaran Clark,DEF
100.0,100.0,59735,0,0,0,0,0,1,4.0,3.5,3,Karl,4.0,325,False,,2020-10-17T22:00:19.734313Z,50,59735.jpg,4.7,Darlow,1.7,False,,a,14,4,33,133982,2717,69105,1366,0.8,6.6,Darlow,630,0,0,1,11,0,1,0,0,0,34,4,164,234.0,0.0,0.0,23.5,5,1,550,57,539,56,83,1,,,,,,,7,Karl Darlow,GK
0.0,0.0,67089,0,0,-1,1,0,1,0.0,0.0,0,Martin,0.0,326,False,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,49,67089.jpg,0.0,Dubravka,0.2,False,,i,14,4,0,993,14,15920,145,0.0,0.0,Dubravka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,546,66,536,54,522,53,550,66,,,,,,,7,Martin Dubravka,GK
0.0,0.0,77359,0,0,-2,2,0,2,0.0,0.0,0,Florian,0.0,327,False,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,77359.jpg,0.0,Lejeune,0.0,False,,n,14,4,0,219,3,2303,10,0.0,0.0,Lejeune,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,431,165,412,163,379,147,435,164,,,,,,,7,Florian Lejeune,DEF
100.0,50.0,101148,0,0,-1,1,0,2,1.0,0.2,2,Jamaal,1.0,328,False,,2020-10-30T10:30:16.620707Z,44,101148.jpg,2.0,Lascelles,2.0,False,,a,14,4,12,69209,175,175864,3545,0.2,2.7,Lascelles,537,0,0,1,10,0,0,0,1,0,0,0,82,87.0,1.9,4.0,9.3,124,45,327,116,300,100,241,83,,,,,,,7,Jamaal Lascelles,DEF
0.0,0.0,104547,0,0,-1,1,0,4,0.0,0.0,0,Dwight,0.0,329,False,Knee injury - Expected back 12 Jan,2020-08-27T12:30:12.628215Z,59,104547.jpg,0.0,Gayle,0.0,False,,i,14,4,0,307,6,2168,16,0.0,0.0,Gayle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,584,68,582,70,583,71,587,71,,,5.0,,,,7,Dwight Gayle,FWD
0.0,0.0,104953,0,0,-2,2,0,3,0.0,0.0,0,Christian,0.0,330,False,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.072334Z,53,104953.jpg,0.0,Atsu,0.0,False,,n,14,4,0,840,2,5134,84,0.0,0.0,Atsu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,567,227,562,226,557,223,571,227,,,,,,,7,Christian Atsu,MID
75.0,75.0,106618,0,0,-1,1,0,2,0.0,-0.4,0,Paul,0.0,331,False,Lack of match fitness - 75% chance of playing,2020-09-06T00:30:15.468275Z,44,106618.jpg,0.0,Dummett,0.0,False,,d,14,4,0,104,2,1192,10,0.0,0.0,Dummett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,458,179,440,178,409,164,463,179,,,,,,,7,Paul Dummett,DEF
,,109528,-1,1,-1,1,0,2,0.2,-0.3,0,Javier,0.2,332,False,,,44,109528.jpg,2.2,Manquillo,0.3,False,,a,14,4,9,13198,46,19858,517,0.0,2.0,Manquillo,305,0,0,1,5,0,0,0,1,0,0,0,51,37.0,29.4,14.0,8.0,248,98,180,47,240,79,259,91,,,,,,,7,Javier Manquillo,DEF
100.0,100.0,111773,0,0,-1,1,0,2,1.0,0.5,0,Emil,1.0,333,False,,2020-10-02T09:30:18.851322Z,44,111773.jpg,2.0,Krafth,0.1,False,,a,14,4,4,1406,18,3871,69,0.2,0.9,Krafth,180,0,1,0,5,0,0,0,1,0,0,0,30,40.2,26.9,2.0,6.9,236,95,189,50,315,111,273,94,,,,,,,7,Emil Krafth,DEF
100.0,100.0,119471,0,0,-1,1,0,2,1.2,0.7,2,Fabian,1.2,334,False,,2020-10-03T21:30:19.369147Z,49,119471.jpg,1.2,Schär,0.0,False,,a,14,4,5,1824,115,1908,50,0.2,1.0,Schär,275,0,0,0,5,0,0,0,0,0,0,0,24,26.6,1.3,1.0,2.9,287,116,345,128,332,119,343,126,,,3.0,,,,7,Fabian Schär,DEF
100.0,100.0,151119,0,0,-2,2,0,2,0.0,-0.5,0,DeAndre,0.0,335,False,,2020-09-30T22:00:14.595821Z,43,151119.jpg,0.0,Yedlin,0.2,False,,a,14,4,0,2938,139,19501,152,0.0,0.0,Yedlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,433,167,414,165,382,150,437,166,,,,,,,7,DeAndre Yedlin,DEF
100.0,100.0,153127,0,0,-2,2,0,3,1.0,0.5,1,Isaac,1.0,336,False,,2020-10-17T21:30:20.472222Z,48,153127.jpg,1.5,Hayden,0.1,False,,a,14,4,9,2198,44,5573,56,0.2,1.9,Hayden,415,0,0,1,7,0,0,0,2,0,0,0,44,54.6,27.8,23.0,10.6,200,78,185,111,204,106,214,98,,,,,,,7,Isaac Hayden,MID
0.0,0.0,155513,-1,1,-2,2,0,3,0.0,0.0,0,Rolando,0.0,337,False,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.113162Z,48,155513.jpg,0.0,Aarons,0.0,False,,n,14,4,0,1363,2,4857,81,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,528,210,518,209,498,200,532,210,,,,,,,7,Rolando Aarons,MID
100.0,100.0,170137,0,0,-2,2,0,3,5.0,4.5,3,Allan,5.0,338,False,,2020-09-20T15:00:16.126673Z,53,170137.jpg,4.0,Saint-Maximin,7.1,False,,a,14,4,24,246109,6544,1184758,6964,0.9,4.5,Saint-Maximin,419,1,1,3,7,0,0,0,0,0,0,2,74,100.0,79.2,50.0,23.0,105,40,68,49,122,66,85,48,,,,,,,7,Allan Saint-Maximin,MID
,,179018,0,0,-3,3,0,3,1.2,0.7,3,Miguel,1.2,339,False,,,57,179018.jpg,2.0,Almirón,0.4,False,,a,14,4,12,16189,106,57971,443,0.2,2.1,Almirón,300,0,1,1,5,0,0,0,1,0,0,0,58,71.2,80.3,56.0,20.7,169,67,66,47,109,59,103,58,5.0,,,,,,7,Miguel Almirón,MID
,,180974,0,0,-2,2,0,4,1.0,0.5,0,Joelinton Cássio,1.0,340,False,,,58,180974.jpg,1.2,Apolinário de Lira,0.2,False,,a,14,4,7,5597,59,22537,238,0.2,1.2,Joelinton,296,0,0,0,5,0,0,0,2,0,0,0,36,40.2,45.4,33.0,11.9,238,26,133,18,171,37,201,26,,,,,,,7,Joelinton Cássio Apolinário de Lira,FWD
0.0,0.0,196118,0,0,-2,2,0,4,0.0,0.0,0,Yoshinori,0.0,341,False,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,196118.jpg,0.0,Muto,0.1,False,,n,14,4,0,4789,18,24010,136,0.0,0.0,Muto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,533,55,523,58,505,58,537,59,,,,,,,7,Yoshinori Muto,FWD
0.0,0.0,232977,0,0,0,0,0,2,0.0,0.0,0,Kelland,0.0,342,False,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,40,232977.jpg,0.0,Watts,0.2,False,,n,14,4,0,4817,16,11694,173,0.0,0.0,Watts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,420,158,402,157,367,139,424,157,,,,,,,7,Kelland Watts,DEF
,,180135,0,0,-2,2,0,3,1.0,0.5,2,Sean,1.0,480,False,,,48,180135.jpg,1.2,Longstaff,0.1,False,,a,14,4,5,1591,32,5830,77,0.2,1.0,Sean Longstaff,104,0,0,0,2,0,0,0,0,0,0,0,20,2.0,0.9,1.0,0.3,381,173,352,171,330,161,389,176,4.0,,2.0,,,,7,Sean Longstaff,MID
,,83314,0,0,0,0,1,3,2.0,1.5,2,Jeff,2.0,485,False,,,50,83314.jpg,3.7,Hendrick,3.3,False,,a,14,4,26,437549,1433,321034,6109,0.4,5.2,Hendrick,610,1,1,1,9,0,0,0,0,0,0,3,87,101.6,20.6,38.0,15.8,102,39,220,127,156,84,146,77,,,,,,,7,Jeff Hendrick,MID
75.0,75.0,223175,0,0,-1,1,0,3,0.0,-0.4,0,Matthew,0.0,487,False,Lack of match fitness - 75% chance of playing,2020-09-11T17:30:09.532421Z,49,223175.jpg,0.0,Longstaff,0.0,False,,d,14,4,0,206,3,2290,10,0.0,0.0,Matty Longstaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,553,217,543,216,531,211,557,217,,,,,,,7,Matthew Longstaff,MID
,,81441,0,0,-1,1,0,1,0.0,-0.5,0,Mark,0.0,488,False,,,44,81441.jpg,0.0,Gillespie,0.1,False,,a,14,4,0,1179,19,3135,42,0.0,0.0,Gillespie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,453,49,435,29,403,26,458,49,,,,,,,7,Mark Gillespie,GK
,,114243,0,0,-1,1,1,3,2.5,2.0,1,Jacob,2.5,497,False,,,49,114243.jpg,3.7,Murphy,0.1,False,,a,14,4,11,2547,146,2452,102,0.5,2.2,Murphy,196,1,0,0,2,0,0,0,1,0,0,2,38,51.4,15.7,7.0,7.4,209,83,241,138,282,146,271,123,,,,,,,7,Jacob Murphy,MID
,,75115,0,0,0,0,2,4,8.0,7.5,9,Callum,8.0,506,True,,,65,75115.jpg,7.1,Wilson,12.9,False,,a,14,4,50,1037149,24289,843360,11353,1.2,7.7,Wilson,620,6,2,2,10,0,0,0,1,0,0,7,193,162.4,73.2,214.0,44.7,27,8,80,9,18,11,22,10,,,,,1.0,,7,Callum Wilson,FWD
100.0,100.0,90105,-1,1,-3,3,0,3,3.0,2.5,4,Ryan,3.0,507,False,,2020-09-27T16:00:17.426897Z,57,90105.jpg,2.6,Fraser,0.3,False,,a,14,4,13,11863,164,62470,334,0.5,2.3,Fraser,185,0,2,1,5,0,0,0,0,0,0,0,34,9.0,4.5,7.0,2.0,344,153,305,158,284,148,363,163,3.0,,,,,,7,Ryan Fraser,MID
100.0,100.0,194799,0,0,-1,1,0,2,1.2,0.7,2,Jamal,1.2,513,False,,2020-10-14T10:00:22.069564Z,44,194799.jpg,1.7,Lewis,2.1,False,,a,14,4,12,206173,840,189533,2937,0.3,2.7,Lewis,561,0,0,1,10,0,0,0,3,0,0,1,74,62.2,70.8,6.0,13.8,184,77,85,16,289,94,175,58,,,,,,,7,Jamal Lewis,DEF
,,195473,0,0,0,0,0,4,0.5,0.0,2,Rhian,1.0,262,False,,,45,195473.jpg,1.3,Brewster,6.8,False,,a,15,49,4,510180,7964,419046,8333,0.2,0.9,Brewster,169,0,0,0,3,0,0,0,0,0,0,0,5,5.6,23.6,11.0,4.0,362,39,206,29,249,43,331,41,,,,,,,7,Rhian Brewster,FWD
,,18867,0,0,-3,3,0,4,1.5,1.0,0,Billy,2.0,343,False,,,57,18867.jpg,2.8,Sharp,0.2,False,,a,15,49,11,7631,68,19835,208,0.4,1.9,Sharp,129,1,0,0,3,0,0,0,0,0,0,2,25,36.6,4.9,61.0,10.3,253,31,301,43,96,28,221,30,,,,,1.0,,7,Billy Sharp,FWD
100.0,100.0,27436,0,0,-2,2,0,4,2.5,2.0,1,David,3.0,344,False,,2020-10-11T23:30:11.810506Z,53,27436.jpg,2.3,McGoldrick,0.7,False,,a,15,49,16,41118,1154,69171,1300,0.6,3.0,McGoldrick,298,1,0,2,2,0,0,0,0,0,0,2,49,37.4,36.5,60.0,13.3,247,30,153,22,99,29,182,25,,,,,,,7,David McGoldrick,FWD
,,40386,0,0,-1,1,0,2,1.5,1.0,2,Chris,2.0,345,False,,,49,40386.jpg,1.9,Basham,1.1,False,,a,15,49,13,17960,178,84207,1008,0.4,2.7,Basham,562,0,0,0,10,0,0,0,0,0,0,2,91,121.0,40.8,50.0,21.1,68,22,143,36,120,25,98,22,,,,,,,7,Chris Basham,DEF
0.0,0.0,47247,0,0,-3,3,0,3,0.0,0.0,0,John,0.2,346,False,Back injury - Expected back 28 Nov,2020-10-15T01:00:17.482739Z,57,47247.jpg,1.7,Fleck,0.1,False,,i,15,49,5,5355,4,32738,290,0.0,0.9,Fleck,179,0,0,0,4,0,0,0,0,0,0,0,25,18.0,48.8,14.0,8.0,314,132,126,77,244,120,263,119,2.0,,2.0,,,,7,John Fleck,MID
,,63426,0,0,-2,2,0,2,0.7,0.2,2,Enda,1.2,347,False,,,53,63426.jpg,1.4,Stevens,2.1,False,,a,15,49,10,16816,101,217354,2269,0.2,1.9,Stevens,630,0,0,0,10,0,0,0,1,0,0,0,93,128.8,30.9,55.0,21.6,54,15,172,42,114,23,95,19,,,,,,,7,Enda Stevens,DEF
0.0,0.0,74854,0,0,-1,1,0,1,0.0,0.0,0,Simon,0.0,348,False,Not included in Sheffield United's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:19.092875Z,44,74854.jpg,0.0,Moore,0.2,False,,n,15,49,0,1385,3,8620,205,0.0,0.0,Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,452,48,434,28,402,25,457,48,,,,,,,7,Simon Moore,GK
,,79934,-1,1,-3,3,0,3,0.3,-0.2,1,Oliver,0.8,349,False,,,47,79934.jpg,1.5,Norwood,0.2,False,,a,15,49,6,5253,104,30840,245,0.2,1.3,Norwood,216,0,0,0,4,0,0,0,0,0,0,0,32,36.2,45.9,0.0,8.3,254,101,129,79,482,191,256,113,1.0,,1.0,,2.0,,7,Oliver Norwood,MID
,,82143,0,0,-1,1,0,1,-0.5,-1.0,0,Wes,0.0,350,False,,,44,82143.jpg,0.0,Foderingham,0.1,False,,a,15,49,0,1155,19,4820,52,0.0,0.0,Foderingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,454,50,436,30,404,27,459,50,,,,,,,7,Wes Foderingham,GK
,,82691,0,0,-2,2,0,2,1.7,1.2,2,George,2.2,351,False,,,53,82691.jpg,1.9,Baldock,2.1,False,,a,15,49,13,34028,211,203710,2665,0.4,2.5,Baldock,630,0,1,0,10,0,0,0,1,0,0,0,82,93.6,80.6,81.0,25.6,115,40,65,14,70,7,71,12,,,,,,,7,George Baldock,DEF
,,83427,0,0,-1,1,0,2,1.0,0.5,0,Jack,1.5,352,False,,,44,83427.jpg,2.7,Robinson,0.2,False,,a,15,49,8,7617,83,9899,297,0.3,1.8,Jack Robinson,251,0,1,0,4,0,0,0,0,0,0,0,34,35.0,4.6,17.0,5.6,258,104,304,101,230,73,294,104,,,,,,,7,Jack Robinson,DEF
100.0,100.0,108416,0,0,-1,1,0,2,1.0,0.5,2,John,1.5,353,False,,2020-10-15T01:00:17.496060Z,49,108416.jpg,0.7,Egan,3.7,False,,a,15,49,4,27834,172,797237,3465,0.3,0.8,Egan,461,0,0,0,9,0,0,0,1,1,0,0,50,70.6,3.3,14.0,8.9,170,68,315,108,241,80,244,85,,,,,,,7,John Egan,DEF
0.0,0.0,146610,0,0,-2,2,0,2,0.0,0.0,0,Jack,0.0,354,False,Knee injury - Unknown return date,2020-09-27T12:30:11.602150Z,48,146610.jpg,1.5,O'Connell,0.2,False,,i,15,49,3,3284,2,39906,316,0.0,0.6,O'Connell,180,0,0,0,3,0,0,0,0,0,0,0,19,40.2,2.5,0.0,4.3,237,96,322,111,497,190,327,118,,,,,,,7,Jack O'Connell,DEF
,,153723,0,0,-3,3,0,3,1.0,0.5,1,John,1.5,355,False,,,52,153723.jpg,1.3,Lundstram,3.6,False,,a,15,49,9,33794,227,575006,6198,0.3,1.7,Lundstram,533,0,0,1,8,0,0,1,3,0,0,0,51,71.2,161.2,66.0,29.8,168,66,16,12,89,51,61,35,3.0,,,,4.0,,7,John Lundstram,MID
,,167878,0,0,-1,1,0,3,0.7,0.2,1,Ben,1.2,356,False,,,49,167878.jpg,1.6,Osborn,0.0,False,,a,15,49,8,642,7,1707,27,0.2,1.6,Osborn,323,0,0,0,5,0,0,0,0,0,0,0,36,40.8,67.9,41.0,14.9,233,95,91,63,150,81,157,81,4.0,,,,,,7,Ben Osborn,MID
,,169432,0,0,-3,3,0,4,2.0,1.5,2,Oliver,2.5,357,False,,,57,169432.jpg,1.9,McBurnie,0.3,False,,a,15,49,13,9064,194,40480,310,0.4,2.3,McBurnie,432,0,1,0,9,0,0,0,1,0,0,0,38,54.2,70.2,125.0,25.0,202,21,89,12,42,20,73,18,,,,,,,7,Oliver McBurnie,FWD
0.0,0.0,178304,0,0,-2,2,0,4,0.0,0.0,0,Lys,0.0,359,False,Toe Injury - Expected back 19 Dec,2020-09-15T02:00:14.452284Z,58,178304.jpg,0.0,Mousset,0.1,False,,i,15,49,0,1610,4,26847,89,0.0,0.0,Mousset,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,580,66,579,69,580,70,584,70,,,,,,,7,Lys Mousset,FWD
100.0,100.0,207189,0,0,0,0,0,3,2.5,2.0,2,Sander,3.0,360,False,,2020-09-08T09:30:15.344354Z,50,207189.jpg,2.4,Berge,0.2,False,,a,15,49,17,9181,518,9295,275,0.6,3.4,Berge,554,1,0,0,8,0,0,0,2,0,0,1,86,110.0,100.8,96.0,30.7,86,33,46,34,55,32,58,33,,,,,3.0,,7,Sander Berge,MID
100.0,100.0,197937,-1,1,-1,1,0,3,0.0,-0.5,0,Oliver,0.5,424,False,,2020-10-07T15:30:15.050627Z,44,197937.jpg,1.8,Burke,0.9,False,,a,15,49,7,74531,605,80290,1467,0.1,1.6,Burke,254,0,0,1,2,0,0,0,0,0,0,0,9,5.8,36.6,71.0,10.8,360,162,152,93,85,48,206,97,,,,,,,7,Oliver Burke,MID
0.0,0.0,49083,0,0,0,0,0,3,0.0,0.0,0,Luke,0.0,477,False,Joined Nottingham Forest on loan until the end of the season on 28/8. - Expected back 01 Jul,2020-08-29T10:00:06.979778Z,50,49083.jpg,0.0,Freeman,0.0,False,,n,15,49,0,280,1,414,7,0.0,0.0,Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,557,220,549,219,538,215,561,220,,,,,,,7,Luke Freeman,MID
,,225321,0,0,-1,1,0,1,2.3,1.8,4,Aaron,2.8,483,False,,,49,225321.jpg,2.6,Ramsdale,3.3,False,,a,15,49,18,53149,406,307960,2662,0.6,3.7,Ramsdale,630,0,0,0,10,0,0,0,0,0,28,0,117,183.6,10.0,2.0,19.6,16,2,286,2,322,1,113,2,,,,,,,7,Aaron Ramsdale,GK
,,199598,-1,1,-1,1,0,2,0.3,-0.2,2,Ethan,0.8,509,False,,,44,199598.jpg,1.5,Ampadu,0.6,False,,a,15,49,6,15075,350,36810,432,0.2,1.4,Ampadu,303,0,0,0,5,0,0,0,0,0,0,0,44,71.2,20.0,4.0,9.6,167,67,222,63,302,102,236,79,,,,,,,7,Ethan Ampadu,DEF
,,226182,0,0,-1,1,0,2,-0.5,-1.0,0,Jayden,0.0,510,False,,,44,226182.jpg,0.0,Bogle,0.1,False,,a,15,49,0,981,6,5351,71,0.0,0.0,Bogle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,473,187,456,186,426,173,478,187,,,,,,,7,Jayden Bogle,DEF
100.0,100.0,155197,0,0,-1,1,0,2,0.3,-0.2,2,Max,0.8,511,False,,2020-10-18T13:30:20.599498Z,44,155197.jpg,1.5,Lowe,0.1,False,,a,15,49,3,701,36,3138,34,0.2,0.7,Lowe,98,0,0,0,1,0,0,0,0,0,0,0,8,12.4,1.9,2.0,1.6,333,134,328,117,316,112,369,137,,,,,,,7,Max Lowe,DEF
,,7645,0,0,0,0,0,2,-0.5,-1.0,0,Phil,0.0,529,False,,,40,7645.jpg,0.0,Jagielka,0.6,False,,a,15,49,0,43313,370,19627,659,0.0,0.0,Jagielka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,397,149,379,148,340,126,401,148,,,,,,,7,Phil Jagielka,DEF
,,194126,0,0,0,0,0,1,-0.5,-1.0,0,Michael,0.0,580,False,,,40,194126.jpg,0.0,Verrips,0.2,False,,a,15,49,0,13051,609,1436,205,0.0,0.0,Verrips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,36,394,16,357,13,416,36,,,,,,,7,Michael Verrips,GK
100.0,100.0,20467,0,0,-2,2,0,3,2.2,2.2,5,Theo,2.2,148,False,,2020-10-17T16:00:16.939415Z,58,20467.jpg,3.7,Walcott,0.2,False,,a,16,20,11,8181,490,15499,168,0.4,1.9,Walcott,192,0,2,0,7,0,0,0,0,0,0,0,36,26.8,54.1,9.0,9.0,285,117,111,71,269,137,243,107,,,,,,,7,Theo Walcott,MID
,,20452,-1,1,-3,3,0,4,0.8,0.8,1,Shane,0.8,361,False,,,52,20452.jpg,1.0,Long,0.7,False,,a,16,20,5,23935,411,82155,840,0.2,1.0,Long,30,0,0,0,3,0,0,0,0,0,0,0,9,2.0,0.6,6.0,0.7,382,45,356,47,296,48,383,49,,,,,,,7,Shane Long,FWD
75.0,,40146,0,0,0,0,0,2,2.8,3.8,2,Ryan,3.8,362,False,Hamstring injury - 75% chance of playing,2020-11-01T14:30:23.308286Z,50,40146.jpg,3.4,Bertrand,1.4,False,,d,16,20,24,47411,1362,52638,1474,0.8,4.8,Bertrand,618,0,0,3,10,0,0,0,1,0,0,2,106,72.0,105.9,37.0,21.4,164,64,42,10,159,39,97,21,2.0,,2.0,,,,7,Ryan Bertrand,DEF
,,58376,0,0,0,0,1,1,4.8,4.8,3,Alex,4.8,363,False,,,45,58376.jpg,3.9,McCarthy,19.2,False,,a,16,20,27,482649,12286,622198,4983,1.1,6.0,McCarthy,630,0,0,3,12,0,0,0,0,0,19,2,137,105.2,0.0,0.0,10.6,95,16,469,40,441,37,213,16,,,,,,,7,Alex McCarthy,GK
,,78056,0,0,0,0,0,3,4.2,4.2,2,Oriol,4.2,364,False,,,45,78056.jpg,3.1,Romeu Vidal,4.7,False,,a,16,20,22,242231,7226,207645,5340,0.9,4.9,Oriol Romeu,590,1,0,3,9,0,0,0,2,0,0,3,87,128.2,51.0,42.0,22.1,55,18,120,74,145,79,90,53,,,,,,,7,Oriol Romeu Vidal,MID
100.0,100.0,83283,0,0,-1,1,0,3,1.5,1.5,0,Nathan,1.5,365,False,,2020-09-17T01:30:16.446019Z,64,83283.jpg,2.0,Redmond,0.2,False,,a,16,20,8,15071,250,58811,299,0.2,1.2,Redmond,291,0,0,1,4,0,0,0,0,0,0,0,20,22.4,32.4,51.0,10.5,299,124,167,104,118,65,216,99,,,3.0,,,,7,Nathan Redmond,MID
50.0,,84939,0,0,0,0,1,4,3.1,6.2,6,Danny,6.2,366,False,Knee injury - 50% chance of playing,2020-11-01T14:30:23.328210Z,85,84939.jpg,6.7,Ings,18.8,False,,d,16,20,47,691990,17964,990696,19929,0.7,5.5,Ings,624,5,2,3,10,0,0,0,0,0,0,7,187,203.4,73.7,216.0,49.3,14,5,79,8,17,10,17,7,,,,,1.0,,7,Danny Ings,FWD
,,88900,0,0,-2,2,0,2,0.0,0.0,0,Jack,0.0,367,False,,,48,88900.jpg,0.3,Stephens,0.2,False,,a,16,20,1,2454,55,22250,238,0.0,0.2,Stephens,225,0,0,0,9,0,0,0,1,0,0,0,33,28.8,1.9,17.0,4.8,277,112,329,118,232,74,314,109,,,,,,,7,Jack Stephens,DEF
100.0,100.0,91047,0,0,0,0,0,3,3.5,3.5,5,Stuart,3.5,368,False,,2020-10-07T14:30:16.447962Z,55,91047.jpg,3.8,Armstrong,0.2,False,,a,16,20,19,8119,376,20777,162,0.6,3.5,Armstrong,422,0,2,3,6,0,0,0,0,0,0,0,57,51.0,75.7,45.0,17.2,210,84,74,53,136,75,136,72,,,,,,,7,Stuart Armstrong,MID
,,93100,1,-1,1,-1,0,2,6.8,6.8,7,Jannik,6.8,369,False,,,46,93100.jpg,5.7,Vestergaard,3.5,False,,a,16,20,34,229391,38571,34551,1641,1.5,7.4,Vestergaard,495,2,0,3,6,0,0,0,0,0,0,1,150,140.8,15.0,42.0,19.8,40,11,246,74,146,34,111,26,,,,,,,7,Jannik Vestergaard,DEF
