element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,player_id,name,position,team,gw
163,21,6,1,False,2020-09-26T14:00:00Z,1.0,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,54,-1465,8286,540,2005,163,Tom Davies,MID,7,3
163,32,3,2,True,2020-10-03T14:00:00Z,4.0,2.0,4,90,0,0,0,2,0,0,0,0,0,0,0,18,20.2,2.8,0.0,2.3,54,-353,8331,665,1018,163,Tom Davies,MID,7,4
163,41,11,0,True,2020-10-17T11:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-594,8111,472,1066,163,Tom Davies,MID,7,5
163,56,16,0,False,2020-10-25T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-543,7715,196,739,163,Tom Davies,MID,7,6
163,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-368,7501,158,526,163,Tom Davies,MID,7,7
164,4,17,8,False,2020-09-13T15:30:00Z,0.0,1.0,1,88,1,0,1,0,0,0,0,0,0,0,2,34,38.4,13.7,34.0,8.6,70,0,387691,0,0,164,Dominic Calvert-Lewin,FWD,7,1
164,12,18,17,True,2020-09-19T11:30:00Z,5.0,2.0,2,70,3,0,0,2,0,0,0,0,0,0,3,74,99.6,0.4,144.0,24.4,71,331148,875767,399696,68548,164,Dominic Calvert-Lewin,FWD,7,2
164,21,6,6,False,2020-09-26T14:00:00Z,1.0,2.0,3,90,1,0,0,1,0,0,0,0,0,0,0,21,36.2,6.2,45.0,8.7,73,868743,1922282,969169,100426,164,Dominic Calvert-Lewin,FWD,7,3
164,32,3,6,True,2020-10-03T14:00:00Z,4.0,2.0,4,90,1,0,0,2,0,0,0,0,0,0,0,28,41.8,2.3,49.0,9.3,75,940107,2963753,980349,40242,164,Dominic Calvert-Lewin,FWD,7,4
164,41,11,6,True,2020-10-17T11:30:00Z,2.0,2.0,5,90,1,0,0,2,0,0,0,0,0,0,0,21,38.6,3.3,51.0,9.3,76,624975,3660283,708612,83637,164,Dominic Calvert-Lewin,FWD,7,5
164,56,16,1,False,2020-10-25T14:00:00Z,2.0,0.0,6,90,0,0,0,2,0,0,0,1,0,0,0,1,4.6,4.4,4.0,1.3,77,420514,4129459,454325,33811,164,Dominic Calvert-Lewin,FWD,7,6
164,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,77,15941,4154663,125234,109293,164,Dominic Calvert-Lewin,FWD,7,7
165,4,17,0,False,2020-09-13T15:30:00Z,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,8203,0,0,165,Mason Holgate,DEF,7,1
165,12,18,0,True,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2513,5773,77,2590,165,Mason Holgate,DEF,7,2
165,21,6,0,False,2020-09-26T14:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1560,4411,73,1633,165,Mason Holgate,DEF,7,3
165,32,3,0,True,2020-10-03T14:00:00Z,4.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-676,3804,36,712,165,Mason Holgate,DEF,7,4
165,41,11,0,True,2020-10-17T11:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-427,3431,48,475,165,Mason Holgate,DEF,7,5
165,56,16,0,False,2020-10-25T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-265,3201,27,292,165,Mason Holgate,DEF,7,6
165,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-158,3057,32,190,165,Mason Holgate,DEF,7,7
166,4,17,2,False,2020-09-13T15:30:00Z,0.0,1.0,1,90,0,0,1,0,0,0,0,0,0,0,0,17,26.2,13.8,67.0,10.7,80,0,583310,0,0,166,Richarlison de Andrade,FWD,7,1
166,12,18,12,True,2020-09-19T11:30:00Z,5.0,2.0,2,90,0,3,0,2,0,0,0,0,0,0,1,40,39.4,22.9,79.0,14.1,80,55242,728227,144955,89713,166,Richarlison de Andrade,FWD,7,2
166,21,6,8,False,2020-09-26T14:00:00Z,1.0,2.0,3,89,1,0,0,1,0,0,0,1,0,0,3,32,42.0,3.2,25.0,7.0,80,16344,777072,114962,98618,166,Richarlison de Andrade,FWD,7,3
166,32,3,1,True,2020-10-03T14:00:00Z,4.0,2.0,4,24,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.7,8.0,0.9,80,-79732,705312,90791,170523,166,Richarlison de Andrade,FWD,7,4
166,41,11,-1,True,2020-10-17T11:30:00Z,2.0,2.0,5,89,0,0,0,2,0,0,0,0,1,0,0,-6,0.0,11.6,14.0,2.4,79,-135330,578039,30176,165506,166,Richarlison de Andrade,FWD,7,5
166,56,16,0,False,2020-10-25T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-228244,352665,1848,230092,166,Richarlison de Andrade,FWD,7,6
166,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78,-62633,298373,544,63177,166,Richarlison de Andrade,FWD,7,7
167,4,17,0,False,2020-09-13T15:30:00Z,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5051,0,0,167,João Virgínia,GK,7,1
167,12,18,0,True,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-486,5940,136,622,167,João Virgínia,GK,7,2
167,21,6,0,False,2020-09-26T14:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-542,6035,127,669,167,João Virgínia,GK,7,3
167,32,3,0,True,2020-10-03T14:00:00Z,4.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-365,5973,89,454,167,João Virgínia,GK,7,4
167,41,11,0,True,2020-10-17T11:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-305,6015,176,481,167,João Virgínia,GK,7,5
167,56,16,0,False,2020-10-25T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-207,5957,107,314,167,João Virgínia,GK,7,6
167,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-128,5931,67,195,167,João Virgínia,GK,7,7
168,4,17,0,False,2020-09-13T15:30:00Z,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,49378,0,0,168,Anthony Gordon,MID,7,1
168,12,18,0,True,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5381,46290,1864,7245,168,Anthony Gordon,MID,7,2
168,21,6,0,False,2020-09-26T14:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8347,38655,1538,9885,168,Anthony Gordon,MID,7,3
168,32,3,0,True,2020-10-03T14:00:00Z,4.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2230,38408,3966,6196,168,Anthony Gordon,MID,7,4
168,41,11,0,True,2020-10-17T11:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-5507,33527,3235,8742,168,Anthony Gordon,MID,7,5
168,56,16,1,False,2020-10-25T14:00:00Z,2.0,0.0,6,32,0,0,0,0,0,0,0,0,0,0,0,4,4.2,1.2,2.0,0.7,44,-2179,32082,2292,4471,168,Anthony Gordon,MID,7,6
168,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-585,31877,1684,2269,168,Anthony Gordon,MID,7,7
169,4,17,1,False,2020-09-13T15:30:00Z,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,4.0,0.4,60,0,28479,0,0,169,Moise Kean,FWD,7,1
169,12,18,1,True,2020-09-19T11:30:00Z,5.0,2.0,2,12,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,1.3,7.0,0.5,60,-2499,34460,3590,6089,169,Moise Kean,FWD,7,2
169,21,6,0,False,2020-09-26T14:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-5862,31953,2522,8384,169,Moise Kean,FWD,7,3
169,32,3,0,True,2020-10-03T14:00:00Z,4.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-5025,28631,1392,6417,169,Moise Kean,FWD,7,4
169,41,11,0,True,2020-10-17T11:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-7958,20859,163,8121,169,Moise Kean,FWD,7,5
169,56,16,0,False,2020-10-25T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-2342,18936,75,2417,169,Moise Kean,FWD,7,6
169,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-1220,17834,72,1292,169,Moise Kean,FWD,7,7
170,4,17,0,False,2020-09-13T15:30:00Z,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,252603,0,0,170,Jarrad Branthwaite,DEF,7,1
170,12,18,0,True,2020-09-19T11:30:00Z,5.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-41406,218700,5861,47267,170,Jarrad Branthwaite,DEF,7,2
170,21,6,0,False,2020-09-26T14:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-53401,165524,10375,63776,170,Jarrad Branthwaite,DEF,7,3
170,32,3,0,True,2020-10-03T14:00:00Z,4.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-25184,142249,575,25759,170,Jarrad Branthwaite,DEF,7,4
170,41,11,0,True,2020-10-17T11:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4330,144441,23842,28172,170,Jarrad Branthwaite,DEF,7,5
170,56,16,0,False,2020-10-25T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,15319,164679,36230,20911,170,Jarrad Branthwaite,DEF,7,6
170,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,7273,170703,19098,11825,170,Jarrad Branthwaite,DEF,7,7
502,4,17,3,False,2020-09-13T15:30:00Z,0.0,1.0,1,90,0,0,1,0,0,0,0,0,0,0,0,16,18.0,3.4,0.0,2.1,55,0,75335,0,0,502,Allan Marques Loureiro,MID,7,1
502,12,18,2,True,2020-09-19T11:30:00Z,5.0,2.0,2,90,0,0,0,2,0,0,0,0,0,0,0,13,18.0,6.0,7.0,3.1,55,19148,133590,36189,17041,502,Allan Marques Loureiro,MID,7,2
502,21,6,2,False,2020-09-26T14:00:00Z,1.0,2.0,3,90,0,0,0,1,0,0,0,0,0,0,0,9,18.4,11.0,1.0,3.0,55,-16720,123385,17310,34030,502,Allan Marques Loureiro,MID,7,3
502,32,3,0,True,2020-10-03T14:00:00Z,4.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-26221,100840,9196,35417,502,Allan Marques Loureiro,MID,7,4
502,41,11,1,True,2020-10-17T11:30:00Z,2.0,2.0,5,90,0,0,0,2,0,0,0,1,0,0,0,3,4.0,0.9,0.0,0.5,54,-21754,81806,2728,24482,502,Allan Marques Loureiro,MID,7,5
502,56,16,2,False,2020-10-25T14:00:00Z,2.0,0.0,6,90,0,0,0,2,0,0,0,0,0,0,0,13,15.0,1.6,0.0,1.7,54,-3591,80639,3433,7024,502,Allan Marques Loureiro,MID,7,6
502,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2193,79838,2792,4985,502,Allan Marques Loureiro,MID,7,7
508,4,17,3,False,2020-09-13T15:30:00Z,0.0,1.0,1,90,0,0,1,0,0,0,0,0,0,0,0,16,17.0,58.6,23.0,9.9,75,0,471986,0,0,508,James Rodríguez,MID,7,1
508,12,18,12,True,2020-09-19T11:30:00Z,5.0,2.0,2,77,1,1,0,2,0,0,0,0,0,0,2,42,57.0,39.7,9.0,10.6,75,277021,914403,363416,86395,508,James Rodríguez,MID,7,2
508,21,6,2,False,2020-09-26T14:00:00Z,1.0,2.0,3,85,0,0,0,1,0,0,0,0,0,0,0,16,14.4,41.7,25.0,8.1,76,682098,1747659,806071,123973,508,James Rodríguez,MID,7,3
508,32,3,18,True,2020-10-03T14:00:00Z,4.0,2.0,4,77,2,1,0,1,0,0,0,0,0,0,3,67,92.2,29.3,53.0,17.5,77,345974,2138184,455685,109711,508,James Rodríguez,MID,7,4
508,41,11,4,True,2020-10-17T11:30:00Z,2.0,2.0,5,90,0,1,0,2,0,0,0,1,0,0,0,22,30.4,50.2,8.0,8.9,79,735240,2994469,817940,82700,508,James Rodríguez,MID,7,5
508,56,16,2,False,2020-10-25T14:00:00Z,2.0,0.0,6,90,0,0,0,2,0,0,0,0,0,0,0,13,13.8,25.5,27.0,6.6,80,-143019,2822056,280064,423083,508,James Rodríguez,MID,7,6
508,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,80,-353780,2489808,81447,435227,508,James Rodríguez,MID,7,7
512,4,17,3,False,2020-09-13T15:30:00Z,0.0,1.0,1,90,0,0,1,0,0,0,0,0,0,0,0,20,20.4,44.6,4.0,6.9,55,0,143040,0,0,512,Abdoulaye Doucouré,MID,7,1
512,12,18,1,True,2020-09-19T11:30:00Z,5.0,2.0,2,64,0,0,0,2,0,0,0,1,0,0,0,13,6.4,2.7,0.0,0.9,55,9014,172602,34383,25369,512,Abdoulaye Doucouré,MID,7,2
512,21,6,2,False,2020-09-26T14:00:00Z,1.0,2.0,3,90,0,0,0,1,0,0,0,0,0,0,0,12,14.6,4.7,33.0,5.2,55,-43447,130294,7437,50884,512,Abdoulaye Doucouré,MID,7,3
512,32,3,5,True,2020-10-03T14:00:00Z,4.0,2.0,4,90,0,1,0,2,0,0,0,0,0,0,0,29,32.4,34.8,2.0,6.9,55,-14841,119765,8995,23836,512,Abdoulaye Doucouré,MID,7,4
512,41,11,2,True,2020-10-17T11:30:00Z,2.0,2.0,5,77,0,0,0,2,0,0,0,0,0,0,0,9,7.0,10.9,8.0,2.6,54,-13885,108798,9049,22934,512,Abdoulaye Doucouré,MID,7,5
512,56,16,1,False,2020-10-25T14:00:00Z,2.0,0.0,6,57,0,0,0,2,0,0,0,0,0,0,0,7,3.6,2.8,10.0,1.6,54,-9583,101034,4851,14434,512,Abdoulaye Doucouré,MID,7,6
512,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-8040,94028,2723,10763,512,Abdoulaye Doucouré,MID,7,7
559,32,3,0,True,2020-10-03T14:00:00Z,4.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,559,Niels Nkounkou,DEF,7,4
559,41,11,0,True,2020-10-17T11:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,3139,5520,4013,874,559,Niels Nkounkou,DEF,7,5
559,56,16,0,False,2020-10-25T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1495,7866,2610,1115,559,Niels Nkounkou,DEF,7,6
559,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2464,11222,3376,912,559,Niels Nkounkou,DEF,7,7
566,41,11,1,True,2020-10-17T11:30:00Z,2.0,2.0,5,59,0,0,0,1,0,0,0,0,0,0,0,8,20.4,10.4,0.0,3.1,50,1331,1969,1646,315,566,Ben Godfrey,DEF,7,5
566,56,16,1,False,2020-10-25T14:00:00Z,2.0,0.0,6,90,0,0,0,2,0,0,0,0,0,0,0,12,11.0,1.5,0.0,1.3,50,1469,3887,1934,465,566,Ben Godfrey,DEF,7,6
566,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1028,5307,1526,498,566,Ben Godfrey,DEF,7,7
573,41,11,0,True,2020-10-17T11:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,906,1460,1203,297,573,Robin Olsen,GK,7,5
573,56,16,0,False,2020-10-25T14:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,252,1977,441,189,573,Robin Olsen,GK,7,6
573,65,14,0,False,2020-11-01T14:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,2245,212,216,573,Robin Olsen,GK,7,7
115,7,3,2,False,2020-09-14T19:15:00Z,1.0,3.0,1,60,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.0,60,0,10507,0,0,115,Ruben Loftus-Cheek,MID,8,1
115,11,11,0,True,2020-09-20T15:30:00Z,0.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-535,13079,1087,1622,115,Ruben Loftus-Cheek,MID,8,2
115,27,18,0,False,2020-09-26T16:30:00Z,3.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1848,12237,759,2607,115,Ruben Loftus-Cheek,MID,8,3
115,38,20,0,False,2020-10-04T13:00:00Z,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1580,10877,278,921,115,Ruben Loftus-Cheek,MID,8,4
115,46,15,3,False,2020-10-18T11:00:00Z,1.0,1.0,5,80,0,0,1,0,0,0,0,0,0,0,0,18,12.4,16.1,33.0,6.2,59,1296,12744,2511,1215,115,Ruben Loftus-Cheek,MID,8,5
115,53,6,2,True,2020-10-24T14:00:00Z,1.0,2.0,6,73,0,0,0,2,0,0,0,0,0,0,0,12,5.8,6.7,4.0,1.7,59,797,13900,1868,1071,115,Ruben Loftus-Cheek,MID,8,6
115,61,18,0,True,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,18,14204,1238,1220,115,Ruben Loftus-Cheek,MID,8,7
171,2,1,0,True,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,117641,0,0,171,Fabricio Agosto Ramírez,GK,8,1
171,13,10,0,False,2020-09-19T14:00:00Z,4.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-825,131318,6570,7395,171,Fabricio Agosto Ramírez,GK,8,2
171,22,2,0,True,2020-09-28T16:45:00Z,0.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3196,131574,5791,8987,171,Fabricio Agosto Ramírez,GK,8,3
171,38,20,0,False,2020-10-04T13:00:00Z,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2093,131330,3381,5474,171,Fabricio Agosto Ramírez,GK,8,4
171,46,15,0,False,2020-10-18T11:00:00Z,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1511,131159,6103,7614,171,Fabricio Agosto Ramírez,GK,8,5
171,53,6,0,True,2020-10-24T14:00:00Z,1.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-101,131773,4087,4188,171,Fabricio Agosto Ramírez,GK,8,6
171,61,18,0,True,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1683,130407,1477,3160,171,Fabricio Agosto Ramírez,GK,8,7
172,2,1,0,True,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5028,0,0,172,Kevin McDonald,MID,8,1
172,13,10,0,False,2020-09-19T14:00:00Z,4.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1291,4281,134,1425,172,Kevin McDonald,MID,8,2
172,22,2,0,True,2020-09-28T16:45:00Z,0.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-851,3679,204,1055,172,Kevin McDonald,MID,8,3
172,38,20,0,False,2020-10-04T13:00:00Z,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-364,3506,226,590,172,Kevin McDonald,MID,8,4
172,46,15,0,False,2020-10-18T11:00:00Z,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-406,3233,133,539,172,Kevin McDonald,MID,8,5
172,53,6,0,True,2020-10-24T14:00:00Z,1.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-442,2824,60,502,172,Kevin McDonald,MID,8,6
172,61,18,0,True,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-421,2424,8,429,172,Kevin McDonald,MID,8,7
173,2,1,0,True,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,11972,0,0,173,Maxime Le Marchand,DEF,8,1
173,13,10,0,False,2020-09-19T14:00:00Z,4.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2786,10100,143,2929,173,Maxime Le Marchand,DEF,8,2
173,22,2,0,True,2020-09-28T16:45:00Z,0.0,3.0,3,32,0,0,0,0,0,0,0,1,0,0,0,2,5.0,0.6,0.0,0.6,44,-1911,8502,220,2131,173,Maxime Le Marchand,DEF,8,3
173,38,20,1,False,2020-10-04T13:00:00Z,1.0,0.0,4,90,0,0,0,1,0,0,0,1,0,0,0,10,7.6,1.0,1.0,1.0,44,-1066,7645,100,1166,173,Maxime Le Marchand,DEF,8,4
173,46,15,0,False,2020-10-18T11:00:00Z,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-653,7161,166,819,173,Maxime Le Marchand,DEF,8,5
173,53,6,0,True,2020-10-24T14:00:00Z,1.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-239,7089,442,681,173,Maxime Le Marchand,DEF,8,6
173,61,18,0,True,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-310,6846,257,567,173,Maxime Le Marchand,DEF,8,7
174,2,1,0,True,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3144,0,0,174,Stefan Johansen,MID,8,1
174,13,10,0,False,2020-09-19T14:00:00Z,4.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-723,2891,67,790,174,Stefan Johansen,MID,8,2
174,22,2,0,True,2020-09-28T16:45:00Z,0.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-533,2570,104,637,174,Stefan Johansen,MID,8,3
174,38,20,0,False,2020-10-04T13:00:00Z,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-294,2355,56,350,174,Stefan Johansen,MID,8,4
174,46,15,0,False,2020-10-18T11:00:00Z,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-226,2239,65,291,174,Stefan Johansen,MID,8,5
174,53,6,0,True,2020-10-24T14:00:00Z,1.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-255,2016,44,299,174,Stefan Johansen,MID,8,6
174,61,18,0,True,2020-11-02T17:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-296,1733,1,297,174,Stefan Johansen,MID,8,7
175,2,1,1,True,2020-09-12T11:30:00Z,0.0,3.0,1,90,0,0,0,3,0,0,0,1,0,0,0,11,7.0,10.2,0.0,1.7,55,0,19025,0,0,175,Tom Cairney,MID,8,1
175,13,10,0,False,2020-09-19T14:00:00Z,4.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2919,17689,670,3589,175,Tom Cairney,MID,8,2
175,22,2,1,True,2020-09-28T16:45:00Z,0.0,3.0,3,90,0,0,0,3,0,0,0,1,0,0,0,16,18.2,40.7,3.0,6.2,54,-4228,13733,392,4620,175,Tom Cairney,MID,8,3
175,38,20,2,False,2020-10-04T13:00:00Z,1.0,0.0,4,90,0,0,0,1,0,0,0,0,0,0,0,13,7.2,5.8,4.0,1.7,54,-2169,11811,256,2425,175,Tom Cairney,MID,8,4
175,46,15,2,False,2020-10-18T11:00:00Z,1.0,1.0,5,90,0,0,0,1,0,0,0,0,0,0,0,23,26.6,47.8,9.0,8.3,53,-1854,10081,173,2027,175,Tom Cairney,MID,8,5
175,53,6,9,True,2020-10-24T14:00:00Z,1.0,2.0,6,90,1,0,0,2,0,0,0,0,0,0,2,37,60.0,68.5,28.0,15.7,53,-825,9395,152,977,175,Tom Cairney,MID,8,6
